V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
974,818,893,365,776,232,183,824,407,409,318,800,393,531,355,440,808,738,367,697,496,470,617,342,580,288,241,409,0,1
879,800,913,337,766,244,178,779,455,447,281,704,285,661,326,381,649,666,573,674,553,475,634,411,557,296,246,416,9,1
916,785,904,360,766,259,213,801,379,536,303,763,277,701,286,425,617,667,469,689,490,525,628,446,536,257,239,385,28,1
975,805,892,289,776,238,184,825,422,448,268,812,352,655,297,432,693,727,474,697,501,493,618,348,558,279,238,405,2,1
972,787,894,251,767,241,169,801,404,486,336,790,314,646,320,473,717,669,531,697,494,567,625,452,527,347,242,405,1,1
907,783,899,340,766,247,202,813,385,499,318,744,227,704,336,386,609,648,521,701,500,535,631,469,530,243,250,405,25,1
935,820,898,278,772,227,181,827,326,414,274,720,344,610,325,370,633,666,380,695,504,488,615,421,567,351,236,406,1,1
864,853,849,358,751,258,118,625,397,287,379,638,496,683,427,295,525,582,715,736,379,677,637,352,528,286,236,404,0,1
882,787,912,384,764,235,179,830,400,445,255,713,239,647,351,369,616,614,595,683,499,527,631,420,553,349,245,412,8,1
979,813,893,431,774,248,176,832,354,477,298,778,405,589,261,469,676,786,326,696,504,514,620,367,533,367,239,406,1,1
912,706,857,346,757,248,204,811,464,452,191,783,243,737,332,403,656,672,456,735,521,459,597,456,516,199,228,405,73,1
941,779,899,526,775,244,192,812,399,517,293,671,571,731,281,420,713,654,451,701,496,476,622,459,503,338,238,392,24,1
959,805,922,269,771,232,183,825,387,460,266,774,287,673,342,447,689,673,414,697,505,517,618,428,551,274,238,405,1,1
896,783,858,400,738,259,184,782,391,361,286,678,255,596,344,340,562,565,550,708,503,486,559,458,487,270,261,402,61,1
942,787,886,423,772,241,197,813,403,493,305,713,417,695,279,438,699,706,392,704,499,481,620,391,525,268,242,406,23,1
914,790,894,498,758,254,187,794,380,465,308,657,461,676,320,369,631,585,555,695,493,498,596,500,488,340,252,389,35,1
896,789,896,372,763,250,194,817,356,473,394,690,252,647,369,349,528,582,544,695,503,558,631,435,530,283,254,398,22,1
963,815,917,383,772,249,176,794,356,481,191,765,263,730,435,418,685,660,488,703,481,527,618,307,568,378,241,411,0,1
895,782,931,365,768,238,184,824,433,470,213,754,226,681,340,388,670,658,588,681,497,537,631,434,550,311,241,414,8,1
973,813,906,385,772,236,180,828,424,427,305,767,216,564,318,445,789,757,377,695,497,474,617,358,573,316,240,408,0,1
964,817,914,388,773,244,178,807,378,448,247,769,282,636,408,433,746,701,429,701,485,489,618,302,570,341,241,410,0,1
956,799,875,326,762,235,179,829,419,390,288,757,419,584,372,391,630,642,425,704,510,508,618,331,530,238,243,408,15,1
976,816,888,358,776,231,183,824,415,414,301,779,309,552,361,437,801,742,377,696,497,475,617,350,580,290,240,408,0,1
972,810,922,403,769,241,178,830,420,449,315,795,256,590,249,444,755,749,391,696,500,499,617,396,572,349,240,408,0,1
972,808,926,408,768,242,178,831,422,455,314,794,237,600,234,445,747,751,395,695,500,503,617,404,571,357,240,408,0,1
954,786,886,513,775,240,191,815,400,492,294,672,571,700,250,445,731,687,357,705,499,454,618,388,513,316,236,400,23,1
989,803,900,395,772,249,176,831,379,492,305,794,378,614,274,491,697,766,369,697,506,530,621,385,526,340,239,406,1,1
974,816,915,420,772,234,181,825,431,456,321,667,342,664,298,459,753,756,340,695,497,470,618,393,570,350,238,407,0,1
965,792,876,494,774,237,190,817,402,470,295,676,557,673,227,465,743,716,280,709,501,438,614,328,523,293,236,408,22,1
939,801,852,501,764,238,181,826,354,401,388,590,475,576,257,382,596,601,388,704,505,461,621,317,533,308,251,408,23,1
990,798,900,340,770,245,175,830,386,491,317,791,359,625,287,486,702,728,417,697,507,540,621,411,526,333,239,406,1,1
989,800,886,346,777,253,180,829,450,471,291,788,411,682,219,424,698,695,443,696,501,508,619,291,547,322,239,405,2,1
896,793,869,373,760,246,193,819,354,440,409,655,217,611,353,329,511,578,597,696,502,541,631,432,537,264,263,404,25,1
986,813,893,462,775,250,177,832,360,484,309,780,378,587,257,488,686,798,317,697,504,516,620,361,530,350,240,407,1,1
925,774,909,529,772,247,193,812,388,525,294,667,547,746,304,391,677,606,525,699,497,496,627,516,498,354,240,386,25,1
985,799,912,448,777,272,175,837,465,510,302,709,447,759,128,409,695,594,291,693,503,540,621,243,532,377,239,404,1,1
992,789,899,263,766,241,174,829,397,489,332,786,334,639,307,479,708,675,484,698,509,553,622,446,525,323,239,405,1,1
991,790,900,255,766,238,174,827,404,485,336,767,332,648,315,475,716,667,488,698,508,546,621,450,529,322,239,405,1,1
981,794,890,241,766,237,173,829,373,467,337,760,348,618,308,441,685,653,489,697,509,543,620,454,533,351,238,406,1,1
977,803,904,428,776,267,175,837,438,493,306,700,448,728,146,393,679,598,301,693,504,533,620,266,536,393,238,404,1,1
973,819,896,375,775,233,183,824,410,412,322,781,396,543,352,444,806,742,358,697,495,465,617,342,578,293,241,409,0,1
957,813,881,362,773,249,174,835,361,443,318,680,449,634,201,347,634,617,342,693,504,510,618,334,551,434,237,406,1,1
907,819,876,263,767,228,172,829,431,385,367,705,309,560,390,348,578,588,488,691,510,500,607,381,542,210,224,405,2,1
937,827,850,365,761,240,177,799,339,357,312,675,291,561,385,366,610,640,487,706,490,529,620,406,539,259,247,408,14,1
940,831,863,354,773,226,180,830,329,403,306,708,364,589,351,358,619,635,520,699,512,542,621,340,507,261,252,415,2,1
895,790,895,376,762,250,193,818,352,468,401,683,255,640,371,345,518,573,543,695,503,560,631,431,531,287,254,398,22,1
906,810,908,403,775,256,160,722,368,484,221,786,243,722,432,429,702,690,565,701,439,558,628,308,556,452,250,411,0,1
973,817,899,381,774,233,182,827,415,425,392,743,249,583,321,453,797,785,368,696,496,462,618,357,571,298,240,408,0,1
941,814,931,285,773,229,187,824,376,442,234,765,275,681,354,427,674,680,367,696,503,495,617,414,565,260,237,405,1,1
947,800,905,249,775,238,190,823,420,426,205,821,457,645,280,417,693,669,464,702,502,494,628,427,510,299,239,408,7,1
937,797,878,493,767,242,183,824,356,435,374,628,495,613,277,398,608,604,348,703,505,482,621,326,527,324,243,402,21,1
954,811,868,254,767,231,173,831,312,419,336,706,400,559,294,362,628,649,445,696,507,510,617,443,552,422,237,407,1,1
811,804,849,383,779,257,131,586,427,432,332,803,279,664,385,414,722,744,712,700,366,649,646,389,543,515,263,407,0,1
927,812,893,255,772,242,184,795,433,411,261,772,455,627,274,405,671,673,473,694,539,463,630,413,521,290,243,411,8,1
965,791,877,503,775,237,190,817,401,473,294,672,570,677,227,463,744,711,286,709,500,438,615,335,521,299,235,407,22,1
973,811,925,421,769,239,179,828,429,463,316,725,269,646,250,453,740,755,370,695,499,491,618,408,569,364,239,407,0,1
940,817,925,295,773,228,187,824,372,439,240,759,279,675,358,422,669,673,384,696,504,503,617,405,556,252,240,407,1,1
974,818,903,399,774,231,183,824,428,434,315,681,325,621,346,456,784,757,338,695,495,456,618,362,572,319,239,408,0,1
933,823,880,274,771,226,178,829,300,399,295,696,382,571,309,339,611,658,387,695,504,484,615,425,569,401,236,407,1,1
869,817,893,319,765,249,172,751,463,418,343,664,332,629,303,374,629,673,553,670,594,434,635,394,561,283,251,418,9,1
953,821,870,347,772,236,174,832,301,423,317,714,429,543,271,374,622,713,364,695,505,495,617,400,553,431,237,407,1,1
981,815,880,342,777,230,185,822,410,422,293,795,364,574,355,427,782,726,394,696,499,497,616,375,584,294,240,407,0,1
889,780,929,372,767,237,183,824,425,470,217,742,225,682,355,383,653,638,599,681,496,531,632,429,552,330,242,414,8,1
848,807,859,373,780,239,154,690,420,446,353,756,298,579,360,391,651,653,572,694,428,562,636,392,531,362,246,416,0,1
898,803,897,372,765,238,178,835,400,411,288,723,260,594,282,375,642,665,542,687,504,545,627,430,544,297,245,413,8,1
929,833,855,322,771,224,177,831,283,385,320,671,400,545,328,318,590,628,467,697,510,519,618,382,530,359,246,413,1,1
945,802,902,257,774,238,188,823,415,421,216,809,451,639,285,407,678,652,472,702,505,495,627,425,509,300,239,408,7,1
928,772,911,537,774,248,194,810,397,541,292,672,569,759,308,398,696,624,538,697,494,496,625,525,495,359,239,383,25,1
990,790,903,296,769,249,174,831,419,495,328,762,359,678,261,457,706,637,446,696,508,553,622,398,526,336,239,405,1,1
990,801,876,303,777,244,181,826,443,455,287,822,396,650,257,430,700,737,507,697,500,495,618,311,554,298,238,405,2,1
849,852,853,283,762,258,161,692,480,360,472,581,430,563,257,358,587,687,512,662,676,351,638,360,568,256,260,420,10,1
932,812,889,301,767,239,179,823,386,399,272,742,410,605,314,351,598,559,514,701,517,501,625,416,509,305,241,408,7,1
982,800,910,447,777,270,176,837,458,506,303,706,443,753,138,406,690,592,298,693,504,541,621,247,530,373,239,404,1,1
937,810,899,372,771,252,172,835,450,448,345,679,376,665,255,367,623,556,358,691,508,527,613,310,533,295,230,404,2,1
930,834,845,374,759,242,176,796,319,346,320,653,272,551,384,356,593,627,496,706,487,533,621,416,541,263,248,408,14,1
811,796,852,385,784,252,140,606,431,461,329,820,245,638,371,429,738,749,674,692,380,621,645,396,542,515,263,410,0,1
857,838,869,298,763,255,166,716,473,384,420,615,390,590,275,365,604,682,528,666,643,385,637,374,565,267,256,419,10,1
908,787,900,475,758,248,187,829,328,432,306,645,394,662,272,348,556,501,433,709,511,495,639,457,525,322,242,401,27,1
902,743,853,373,745,252,190,795,432,389,238,723,240,660,351,361,607,612,519,725,514,470,571,462,496,233,248,407,70,1
920,794,905,404,760,272,216,793,350,529,290,749,334,662,224,441,587,629,397,679,483,505,622,412,540,286,231,369,34,1
875,805,891,399,778,256,153,680,387,479,249,802,238,705,416,433,722,716,607,698,418,582,634,333,554,485,255,410,0,1
943,813,933,284,773,229,187,824,381,447,234,770,270,686,355,433,679,680,371,696,503,498,617,415,563,254,237,405,1,1
893,807,862,417,733,263,180,773,366,344,316,650,264,557,340,327,534,537,569,698,496,495,552,456,481,293,270,399,56,1
989,792,905,339,771,255,174,833,432,500,321,747,384,701,223,444,703,625,402,695,507,550,621,354,528,348,239,404,1,1
922,775,908,532,772,248,191,812,383,522,319,656,547,731,319,382,656,595,539,696,496,506,626,507,498,362,241,384,24,1
897,828,877,264,768,248,175,755,451,390,345,697,449,601,266,387,638,679,486,682,594,418,633,392,539,276,250,414,9,1
966,817,910,384,773,241,179,811,386,439,261,771,288,614,399,435,761,711,415,700,487,483,618,309,571,329,241,410,0,1
918,817,888,258,771,244,181,782,439,404,289,747,453,619,271,399,660,675,477,690,557,449,631,406,527,285,246,412,8,1
980,802,908,443,777,268,176,837,451,500,303,705,439,745,148,403,686,593,308,693,504,542,621,251,528,367,240,405,1,1
963,808,908,288,775,234,185,824,406,447,254,796,321,667,319,432,687,710,434,696,501,494,617,372,561,269,238,405,1,1
941,823,853,359,761,239,177,801,352,365,306,690,305,568,386,373,622,649,480,705,492,526,620,400,538,256,246,408,14,1
945,828,864,348,774,227,180,829,340,408,304,720,367,594,343,365,627,646,520,699,510,537,621,338,511,264,251,414,2,1
952,821,869,344,772,236,174,832,299,421,318,711,430,541,271,370,620,711,366,695,505,494,617,401,553,433,237,407,1,1
945,792,883,358,762,238,179,825,403,409,345,733,389,583,396,373,592,612,455,700,509,528,622,342,532,278,245,402,15,1
979,816,906,432,774,238,181,825,411,466,314,687,393,651,305,475,738,774,318,695,498,477,619,374,555,343,238,407,0,1
951,790,883,348,763,237,180,825,415,413,328,749,394,591,395,384,616,633,450,701,509,523,621,342,532,270,244,403,15,1
