V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
2806,2416,2735,745,2321,750,516,2355,874,1458,870,2281,951,2108,1194,1327,2156,1916,2119,2125,1443,1730,1851,571,1610,1158,711,1229,3,1
2812,2391,2838,1013,2303,760,568,2472,1152,1431,593,2314,1126,2139,1492,1188,1997,2066,1738,2125,1532,1661,1876,818,1596,1017,711,1212,34,1
2725,2520,2722,912,2317,771,507,2171,1520,1351,468,2351,807,1727,657,1295,2256,2368,1196,2038,1919,1298,1882,707,1648,857,716,1213,1,1
2678,2437,2834,1221,2315,737,577,2359,1237,1771,890,2305,1012,2036,1355,1138,2005,1729,1544,2053,1546,1585,1867,1389,1511,992,532,1241,12,1
2792,2317,2755,978,2258,755,598,2464,1386,1241,794,2331,752,1919,1253,1105,2272,2146,1807,2161,1539,1621,1941,1218,1649,912,693,1204,91,1
2485,2208,2765,1057,2377,656,503,2345,1377,1436,736,2287,559,2045,1306,1362,2061,1945,1055,1934,1582,1348,1823,1192,1571,772,844,1208,36,1
2829,2449,2595,772,2316,710,623,2433,1094,1212,675,2304,1121,1873,991,1257,2192,2220,1295,2091,1517,1626,1838,777,1869,959,715,1202,56,1
2675,2513,2567,1386,2269,662,449,2518,713,945,1441,1376,1088,1340,1269,447,673,818,2260,2125,1585,1631,1843,1259,1578,973,791,1302,1,0
2821,2445,2802,942,2325,725,552,2487,1095,1385,1040,2382,854,2046,1200,1262,2097,2186,1484,2091,1514,1560,1849,957,1653,914,710,1217,0,1
2669,2395,2800,861,2322,679,552,2467,1334,1544,765,2403,1186,2034,1252,1291,1986,1888,1427,2063,1452,1434,1925,1280,1692,1144,803,1215,0,1
2965,2458,2632,1417,2336,702,556,2471,969,1467,1034,2359,867,1831,607,1403,2211,2246,970,2084,1500,1461,1860,1037,1641,1035,713,1217,1,1
2846,2208,2616,836,2280,703,572,2456,1485,1325,897,2529,710,2247,906,1147,1997,2081,1615,2164,1556,1493,1812,1181,1596,407,703,1227,128,1
2916,2441,2749,1205,2316,718,542,2487,1060,1421,1163,2359,750,1928,1083,1381,2167,2206,957,2086,1509,1515,1856,1124,1683,1077,717,1222,0,1
2825,2340,2646,1211,2323,723,574,2473,1089,1427,957,2358,745,2090,1049,1147,2184,2276,2041,2141,1541,1620,1923,1345,1497,866,714,1227,53,1
2966,2446,2669,1409,2329,728,540,2482,1103,1445,689,2271,1088,1747,956,1452,2190,2341,740,2086,1523,1656,1856,1271,1636,1192,717,1219,0,1
2916,2415,2815,1173,2308,746,539,2490,1110,1506,973,2564,1164,2142,723,1250,1979,1789,1219,2086,1499,1471,1861,1140,1678,977,717,1217,0,1
2756,2504,2559,1021,2318,678,510,2518,775,993,1419,1932,1002,1521,876,914,1622,1726,1881,2113,1553,1591,1836,1346,1655,1510,755,1242,0,0
2807,2424,2831,774,2297,709,556,2482,1202,1336,1044,2340,642,2018,1058,1382,2027,2275,1151,2085,1518,1568,1854,1303,1569,1234,711,1217,15,1
2728,2466,2766,929,2328,708,521,2326,1225,1428,769,2252,530,2038,1388,1231,2222,2034,1516,2053,1697,1314,1851,1100,1548,1328,760,1229,0,1
2784,2317,2817,934,2283,749,571,2480,1202,1425,983,2289,494,2202,1312,1243,1990,2158,1542,2140,1550,1674,1918,1123,1553,1426,691,1203,61,1
2761,2343,2762,965,2533,560,350,2457,1565,1622,1019,2198,876,2520,776,1077,2156,1613,935,2036,1586,1301,1048,776,955,705,764,1250,0,1
2902,2401,2585,923,2244,692,445,2522,921,1119,1458,1683,917,1531,875,881,1057,997,1890,2114,1583,1734,1862,1129,1602,1013,775,1242,2,0
2844,2444,2879,1260,2293,776,507,2371,1013,1468,1005,2523,1035,2195,1080,1248,2036,2021,1470,2120,1441,1739,1853,1239,1738,1305,725,1234,0,1
2783,2383,2894,977,2317,767,529,2449,1399,1475,918,2423,562,2085,862,1115,2064,1918,1522,2073,1566,1691,1841,1031,1498,935,717,1188,5,1
2745,2333,2783,820,2307,730,555,2463,1114,1493,512,2365,1091,2089,840,1074,1997,2084,963,2036,1466,1413,1837,972,1609,760,717,1222,37,1
2804,2393,2756,625,2269,751,604,2455,1331,1261,643,2396,932,2162,1193,1122,2029,1874,1602,2091,1512,1596,1862,1037,1713,734,726,1207,64,1
688,881,0,3000,0,3000,3000,1148,564,220,2039,1157,3000,1381,3000,3000,1230,1479,2974,0,84,2544,1778,3000,2451,2943,3000,0,3000,0
2923,2368,2808,810,2295,754,524,2492,1425,1403,719,2582,1307,2046,642,1254,1960,2023,1756,2095,1506,1562,1845,859,1704,1732,713,1216,4,1
2704,2573,2633,1008,2316,788,478,1955,1798,1478,836,2091,1399,1928,782,1266,2361,2420,1240,2010,2169,1088,1944,1183,1326,648,704,1206,1,1
2854,2457,2807,1187,2337,745,563,2472,931,1571,852,2455,1233,2122,535,1326,1866,1990,981,2087,1525,1662,1849,1447,1583,993,694,1199,0,1
2824,2455,2834,925,2317,702,560,2467,1176,1352,879,2308,815,1955,1278,1249,2146,2048,1094,2090,1517,1617,1845,1315,1614,849,702,1207,1,1
2878,2460,2737,1213,2344,731,568,2472,936,1538,448,2364,1195,2153,565,1279,1917,1788,979,2082,1517,1591,1861,1298,1475,923,722,1224,0,1
2922,2421,2737,920,2313,704,546,2477,1151,1381,1189,2485,988,2021,1109,1282,2126,2019,1260,2088,1505,1502,1856,1180,1690,1242,714,1219,0,1
2917,2438,2788,1266,2312,721,541,2478,1372,1381,964,2053,1406,2101,762,1276,2251,1918,969,2084,1482,1383,1862,1203,1674,970,716,1221,0,1
2925,2363,2750,728,2296,717,531,2478,1090,1468,928,2353,1001,2014,871,1397,2092,1842,1745,2103,1508,1473,1849,958,1700,878,715,1219,11,1
2810,2440,2800,1190,2253,789,508,2224,1261,1230,666,2532,1049,1970,891,1208,2248,2129,1666,2149,1344,1781,1876,1399,1716,1078,740,1239,38,1
2943,2370,2618,923,2312,684,557,2457,1396,1295,695,2421,1032,1900,983,1236,2195,2120,1405,2106,1511,1488,1846,1021,1653,752,714,1220,32,1
2843,2402,2714,747,2325,713,569,2469,1261,1277,616,2464,1374,1935,839,1252,2080,2007,1391,2108,1507,1481,1883,1281,1528,897,717,1225,22,1
2729,2055,2533,1000,2266,725,600,2443,1475,1285,505,2367,658,2257,1081,1175,2013,2039,1422,2245,1592,1344,1767,1403,1528,537,686,1241,248,1
2824,2442,2802,858,2321,686,563,2471,1141,1335,691,2307,805,2064,1071,1296,2033,2043,1098,2088,1508,1488,1850,1239,1693,754,712,1216,4,1
2591,2528,2554,1356,2236,685,442,2561,759,869,1346,1438,1105,1347,1079,504,696,790,2134,2107,1573,1518,1845,1254,1627,851,757,1283,13,0
2540,2568,2545,839,2284,778,480,2058,1445,1063,1456,1718,1320,1668,755,1070,1747,2066,1522,1985,2056,1027,1914,1070,1707,758,783,1260,31,1
2394,2378,2546,1168,2359,770,403,1729,1305,1401,961,2528,679,1979,1123,1327,2309,2349,2132,2074,1088,1926,1943,1192,1639,1710,807,1224,1,1
2792,2507,2584,1094,2318,669,540,2492,927,1185,927,2058,1078,1741,1097,1037,1816,1844,1556,2100,1541,1654,1864,1031,1494,766,765,1252,5,1
2681,2325,2824,1087,2306,713,557,2462,1329,1464,567,2290,645,2123,1076,1177,2038,1968,1806,2039,1484,1604,1898,1305,1654,947,720,1245,24,1
2955,2396,2737,1354,2331,819,526,2513,1397,1534,907,2121,1343,2285,378,1226,2084,1774,861,2078,1510,1623,1863,725,1594,1136,716,1211,4,1
919,3223,945,1754,1857,579,87,3352,580,618,1434,1741,1420,1703,935,758,856,848,1509,2190,1551,1178,1799,1196,2017,907,792,1251,0,0
2881,2439,2716,1104,2278,697,501,2501,1033,1240,1312,2107,897,1888,1059,1017,1421,1606,1511,2099,1535,1514,1858,1330,1707,790,748,1234,0,0
2980,2428,2563,886,2339,675,564,2451,1247,1339,729,2353,917,1979,1064,1202,2190,2105,1343,2084,1520,1651,1846,1322,1779,915,713,1215,0,1
2973,2525,2484,1500,2375,679,569,2451,1104,1218,1066,1819,1687,1421,847,1583,2653,2808,672,2092,1475,1328,1845,420,1707,1130,715,1225,0,0
2768,2373,2725,1204,2288,818,660,2385,1051,1643,858,2280,1022,2024,640,1359,1783,1920,1137,2035,1448,1516,1888,1223,1637,851,681,1099,97,1
2820,2581,2431,1305,2411,781,559,2540,920,1168,1236,1773,1319,1533,823,1563,2717,2888,705,2092,1491,1368,1836,1239,1805,1263,696,1210,0,0
2931,2355,2645,921,2304,692,551,2462,1404,1291,767,2462,1252,1878,1178,1288,2161,2174,1276,2115,1518,1504,1848,1031,1591,693,715,1222,42,1
2784,2315,2732,1615,2324,742,581,2429,1192,1622,877,2012,1716,2278,929,1193,2090,1870,1621,2091,1482,1488,1876,1579,1482,1078,718,1151,74,1
2676,2375,2599,1550,2458,662,528,2504,774,1223,1155,2149,922,1321,1353,1379,2789,2329,496,2129,1522,1469,1874,249,1592,1266,726,1248,0,0
2914,2414,2809,1264,2297,734,527,2499,1283,1412,932,2375,549,1873,584,1337,2174,2263,1216,2084,1506,1547,1852,1278,1703,1142,720,1222,0,1
2902,2378,2624,1501,2324,709,569,2453,1205,1404,883,2016,1710,2014,665,1401,2240,2151,806,2129,1502,1301,1842,964,1568,886,705,1225,67,1
2962,2430,2700,1369,2325,756,531,2495,1111,1481,879,2394,1194,1807,775,1492,2075,2423,945,2089,1512,1558,1862,1072,1581,1043,718,1218,2,1
2735,2438,2643,747,2245,695,463,2549,791,1015,1390,1654,878,1545,712,922,1042,1030,1656,2125,1589,1716,1860,1116,1679,973,779,1240,14,0
2917,2447,2687,1100,2322,703,544,2486,1227,1245,1249,2355,594,1645,954,1349,2431,2385,1155,2087,1488,1394,1853,1044,1714,849,722,1225,0,1
2727,2341,2700,968,2308,741,619,2422,1214,1576,956,2299,657,2175,1060,1198,1914,2076,1655,2094,1489,1628,1883,1443,1582,699,752,1209,74,1
2923,2459,2726,1259,2321,692,549,2466,1295,1353,974,1889,1171,2029,990,1390,2284,2271,960,2085,1485,1367,1854,1150,1711,1021,713,1222,0,1
2978,2359,2697,704,2295,718,519,2484,1201,1466,1013,2352,973,1934,941,1429,2132,1966,1527,2094,1529,1674,1865,1376,1573,960,717,1215,2,1
2823,2531,2456,1369,2269,643,454,2521,775,715,1599,1260,630,979,1238,676,997,1232,1590,2121,1561,1427,1844,1112,1808,925,799,1265,0,0
2775,2488,2700,976,2284,694,498,2513,971,1075,968,1725,785,1661,1220,932,1259,1413,1693,2113,1525,1367,1851,945,1617,1132,778,1246,0,0
2972,2402,2617,871,2331,725,546,2475,1324,1350,856,2495,1175,1921,805,1294,2100,2248,1575,2092,1499,1473,1855,952,1667,874,715,1215,5,1
2863,2451,2806,1226,2309,767,517,2361,1015,1474,528,2280,752,2252,1375,1268,2016,1944,1500,2117,1422,1559,1858,804,1683,1196,725,1237,0,1
2770,2365,2726,1259,2293,808,649,2391,1071,1640,861,2244,1116,2059,679,1336,1824,1913,1203,2043,1452,1512,1886,1272,1616,881,686,1106,94,1
2633,2517,2597,811,2296,758,507,2183,1389,1128,1199,1946,1337,1750,781,1126,1849,2048,1482,2022,1888,1166,1904,1135,1653,801,763,1250,28,1
2915,2430,2750,1185,2309,719,536,2493,1256,1331,1086,2365,571,1762,763,1343,2299,2322,1186,2085,1497,1473,1852,1164,1708,1000,721,1223,0,1
2956,2438,2611,975,2334,684,558,2461,1246,1293,812,2345,922,1825,1074,1253,2291,2163,1242,2086,1506,1544,1848,1193,1760,894,717,1219,0,1
2639,2447,2599,1086,2326,684,500,2293,1229,1299,1123,2099,1031,1579,1051,1071,1720,1707,1448,2085,1413,1531,1887,1167,1564,682,694,1263,1,1
2915,2421,2783,1233,2302,727,531,2495,1280,1374,927,2354,578,1821,691,1336,2230,2265,1191,2085,1502,1511,1852,1219,1708,1086,720,1222,0,1
2968,2435,2597,963,2335,678,561,2454,1257,1342,780,2257,970,1990,1049,1241,2209,2140,1263,2084,1513,1592,1848,1286,1765,937,713,1216,0,1
2906,2414,2701,1392,2323,801,517,2514,1348,1469,1009,1968,1327,2157,476,1142,1940,1672,983,2079,1516,1616,1866,764,1580,1121,704,1219,4,1
2683,2489,2625,795,2303,747,522,2251,1358,1163,1061,2069,1346,1794,795,1156,1904,2038,1461,2042,1798,1241,1899,1170,1623,824,752,1244,26,1
2572,2541,2547,1082,2264,773,358,1860,1201,913,1121,1972,1411,2043,1267,928,1645,1804,2143,2196,1133,2021,1913,1068,1590,940,719,1212,0,1
2919,2445,2699,1131,2320,702,544,2482,1270,1253,910,2284,669,1652,1037,1334,2410,2273,1111,2087,1487,1395,1852,1030,1723,903,722,1225,0,1
2923,2363,2639,932,2303,694,550,2458,1379,1277,777,2434,1227,1865,1177,1276,2140,2157,1287,2115,1515,1509,1849,1044,1592,699,717,1222,42,1
2923,2458,2725,1253,2321,692,549,2467,1294,1349,972,1905,1163,2013,993,1387,2290,2270,965,2085,1485,1367,1854,1144,1712,1015,714,1223,0,1
2795,2501,2604,1073,2318,671,542,2490,947,1198,906,2080,1053,1770,1095,1060,1836,1862,1515,2099,1538,1639,1863,1050,1512,765,760,1248,5,1
2787,2458,2617,922,2304,713,539,2512,1151,1109,914,2260,1209,1649,692,1164,1942,2019,1375,2101,1528,1568,1872,1275,1558,858,734,1227,21,1
2800,2445,2640,881,2309,713,546,2502,1177,1149,844,2308,1248,1717,727,1185,1975,2016,1379,2102,1524,1547,1874,1277,1551,868,730,1227,21,1
2832,2432,2623,825,2314,703,528,2481,1306,1241,992,2282,1037,1785,1009,1155,1895,1978,1513,2082,1516,1487,1835,1058,1644,737,691,1216,6,1
2917,2447,2687,1100,2322,703,544,2486,1227,1245,1248,2355,597,1644,955,1349,2431,2384,1155,2087,1488,1394,1853,1043,1714,849,722,1225,0,1
2902,2414,2763,1154,2327,765,541,2496,1294,1454,820,2196,1126,2196,657,1254,2063,1882,956,2082,1510,1569,1858,932,1634,982,714,1213,4,1
2773,2445,2625,805,2307,693,521,2484,1298,1195,1051,2191,978,1728,1096,1095,1807,1862,1486,2078,1523,1494,1827,1104,1635,679,681,1216,6,1
2864,2425,2621,835,2318,708,532,2480,1310,1266,961,2331,1068,1816,962,1187,1942,2039,1527,2084,1512,1484,1840,1034,1650,769,697,1216,6,1
2773,2356,2727,1327,2298,795,636,2398,1094,1637,864,2200,1230,2101,727,1309,1875,1905,1282,2052,1458,1507,1884,1330,1590,919,692,1114,90,1
2893,2440,2545,1037,2304,674,520,2480,1278,1048,1456,1831,1421,1688,822,1036,1761,1924,1460,2111,1530,1504,1855,1073,1650,762,745,1235,18,1
2868,2456,2655,1215,2324,739,534,2502,1145,1347,918,2087,1201,1993,763,1125,1941,1811,1234,2090,1527,1639,1864,889,1540,938,742,1233,4,1
2865,2451,2801,1221,2310,764,518,2366,1025,1464,542,2279,750,2227,1364,1270,2033,1957,1484,2116,1424,1552,1858,811,1685,1183,725,1236,0,1
2819,2360,2660,1248,2316,724,593,2439,1209,1486,918,2151,1210,2090,853,1305,2085,2116,1210,2112,1496,1456,1861,1192,1575,797,727,1217,70,1
2856,2464,2644,1195,2323,727,535,2500,1110,1321,919,2082,1181,1952,817,1111,1920,1817,1286,2091,1529,1642,1864,912,1533,910,746,1236,4,1
2914,2434,2736,1189,2324,732,542,2487,1122,1430,813,2363,1058,1897,879,1423,2060,2290,999,2089,1511,1533,1858,1131,1620,942,716,1218,3,1
2975,2360,2699,707,2296,718,520,2484,1200,1464,1008,2351,971,1936,943,1427,2130,1967,1520,2094,1528,1671,1865,1374,1575,956,717,1215,2,1
2968,2401,2643,974,2331,745,542,2483,1340,1389,867,2415,1211,1998,714,1280,2097,2147,1423,2089,1501,1505,1856,904,1651,930,715,1214,5,1
2813,2359,2663,1229,2316,726,594,2437,1210,1492,921,2161,1173,2096,867,1298,2074,2113,1239,2111,1495,1468,1863,1208,1576,791,729,1217,70,1
2922,2455,2710,1206,2322,694,548,2471,1286,1309,950,2024,1000,1883,1032,1370,2342,2272,1008,2086,1484,1368,1854,1093,1716,966,716,1224,0,1
2780,2330,2731,1511,2315,761,601,2418,1157,1627,873,2080,1540,2214,856,1235,2012,1883,1498,2077,1474,1495,1879,1489,1521,1021,708,1138,80,1
2959,2398,2706,1227,2331,794,531,2503,1378,1485,893,2219,1299,2189,490,1244,2088,1898,1049,2082,1507,1583,1861,785,1613,1067,716,1212,4,1
2887,2434,2807,1244,2303,752,522,2425,1140,1445,717,2324,657,2075,1005,1300,2090,2093,1367,2102,1461,1554,1855,1025,1692,1171,722,1230,0,1
2402,2379,2551,1169,2358,769,405,1740,1300,1402,953,2524,680,1984,1128,1326,2304,2342,2121,2075,1094,1920,1941,1185,1640,1701,805,1224,1,1
2886,2443,2672,1243,2325,755,532,2504,1197,1385,915,2094,1230,2053,684,1146,1970,1804,1157,2087,1523,1636,1864,855,1551,979,737,1228,4,1
2713,2351,2695,1024,2300,744,604,2433,1159,1516,1042,2212,695,2086,1078,1141,1788,1951,1646,2090,1496,1646,1887,1391,1586,756,756,1204,72,1
2919,2452,2704,1167,2322,698,547,2478,1256,1291,1133,2158,838,1807,969,1366,2369,2337,1073,2086,1487,1383,1854,1088,1713,922,718,1224,0,1
2869,2448,2577,834,2318,697,530,2487,1016,1223,936,2204,1271,1693,825,1054,1891,2077,1374,2087,1508,1450,1848,1137,1692,1198,710,1219,4,1
2871,2361,2652,1531,2324,718,572,2447,1201,1460,882,2015,1712,2082,733,1348,2202,2079,1016,2119,1497,1349,1851,1122,1546,935,708,1206,69,1
2531,2504,2547,1102,2285,772,369,1830,1225,1024,1085,2099,1244,2029,1234,1019,1797,1928,2140,2168,1123,2000,1920,1097,1601,1116,739,1215,1,1
2917,2448,2692,1121,2322,702,545,2484,1236,1259,1212,2293,671,1696,959,1354,2411,2370,1129,2087,1488,1391,1853,1058,1714,872,721,1225,0,1
2803,2486,2653,1019,2319,675,547,2485,995,1232,852,2137,991,1843,1089,1119,1885,1907,1411,2096,1531,1601,1860,1097,1557,762,748,1240,4,1
2758,2331,2721,1588,2312,746,569,2441,1127,1542,994,1948,1605,2155,970,1124,1911,1748,1614,2087,1492,1531,1881,1495,1501,1092,728,1153,71,1
2884,2421,2772,1086,2325,747,546,2490,1259,1426,790,2221,1053,2165,752,1264,2056,1919,989,2083,1509,1550,1856,1002,1647,930,714,1214,4,1
2705,2357,2692,1056,2296,746,596,2439,1127,1481,1092,2162,717,2035,1089,1108,1716,1879,1640,2089,1500,1656,1888,1360,1588,789,758,1201,70,1
2949,2412,2713,1000,2309,704,535,2475,1251,1406,992,2105,1079,1985,967,1408,2213,2129,1225,2089,1505,1510,1860,1255,1646,992,715,1219,1,1
2914,2418,2794,1247,2300,730,529,2497,1281,1391,930,2363,565,1844,643,1336,2205,2264,1202,2084,1504,1527,1852,1245,1705,1111,720,1222,0,1
2821,2466,2587,930,2313,707,519,2500,902,1211,981,1994,1351,1680,734,937,1798,1895,1123,2082,1515,1475,1847,1163,1686,1397,707,1220,3,1
2964,2423,2700,1299,2322,752,530,2494,1121,1480,893,2389,1171,1820,792,1485,2081,2376,1006,2089,1514,1570,1862,1104,1580,1034,718,1218,2,1
2707,2362,2700,1535,2290,753,547,2465,1002,1386,1220,1825,1391,1915,1051,990,1562,1511,1602,2080,1511,1613,1891,1332,1538,1117,747,1156,65,1
2923,2455,2678,1096,2328,697,550,2473,1221,1227,954,2400,1178,1594,1064,1319,2425,2213,1102,2092,1487,1410,1851,1026,1740,864,722,1226,0,1
2637,2400,2738,1010,2299,733,533,2337,1365,1340,842,2113,854,1983,977,1144,1948,1998,1718,2022,1660,1425,1903,1233,1671,889,739,1249,26,1
2747,2356,2712,1081,2298,778,638,2404,1136,1608,909,2290,832,2103,859,1275,1851,2001,1407,2066,1469,1574,1885,1338,1609,772,718,1156,85,1
2769,2398,2639,1469,2289,735,539,2479,1000,1257,1238,1819,1374,1756,913,1095,1621,1649,1158,2101,1523,1516,1873,986,1587,1014,741,1197,61,1
2925,2415,2677,867,2328,713,551,2474,1265,1345,803,2435,1056,1966,890,1295,2079,2182,1422,2090,1502,1478,1853,1044,1675,836,714,1216,5,1
2915,2361,2681,754,2302,724,507,2403,1212,1459,1008,2371,942,1939,961,1418,2151,2008,1592,2092,1481,1701,1874,1356,1580,1041,726,1216,2,1
2720,2349,2697,1020,2297,742,607,2439,1155,1496,955,2232,682,2112,1009,1157,1828,1944,1563,2103,1501,1605,1893,1408,1591,729,749,1214,76,1
2806,2460,2694,834,2315,681,544,2481,979,1243,821,2161,1033,1829,975,1110,1899,1997,1141,2086,1512,1464,1846,1262,1702,1054,709,1219,3,1
2591,2559,2547,1073,2254,773,354,1874,1190,861,1138,1913,1489,2050,1282,886,1575,1746,2144,2209,1138,2031,1910,1055,1584,858,709,1211,0,1
2647,2362,2736,1153,2292,706,538,2489,1200,1336,764,2138,716,1941,1053,1108,1849,1842,1785,2048,1496,1581,1893,1261,1658,1046,736,1236,25,1
2938,2438,2679,1293,2323,745,529,2496,1063,1432,895,2335,1215,1766,784,1406,2027,2358,979,2088,1513,1541,1859,1102,1599,1101,716,1219,2,1
2736,2117,2571,1039,2270,743,612,2432,1392,1355,574,2350,729,2212,995,1210,1968,2016,1367,2204,1564,1378,1790,1368,1549,598,685,1214,219,1
2822,2336,2697,1578,2324,731,577,2437,1196,1551,879,2013,1714,2192,842,1261,2139,1962,1354,2103,1489,1427,1865,1377,1510,1015,713,1175,72,1
2876,2414,2767,806,2312,697,549,2475,1161,1379,799,2322,862,2020,1027,1340,2066,2018,1242,2090,1515,1550,1855,1285,1653,823,714,1216,3,1
2689,2348,2575,1201,2213,776,551,2345,1174,1084,858,2033,765,1788,1033,1020,1685,1696,1649,2124,1509,1457,1677,1375,1461,810,784,1206,184,1
2826,2362,2657,1269,2317,723,591,2440,1209,1479,915,2140,1251,2084,837,1313,2098,2119,1177,2113,1496,1444,1860,1173,1574,805,725,1218,70,1
2743,2371,2681,1493,2275,762,562,2383,1141,1394,923,1970,1382,2028,960,1106,1892,1755,1665,2085,1480,1494,1789,1500,1464,1021,757,1166,105,1
2689,2367,2687,1115,2288,749,581,2451,1068,1418,1183,2070,757,1942,1108,1047,1583,1747,1631,2085,1508,1675,1892,1305,1591,849,762,1195,67,1
2889,2446,2751,1150,2316,746,527,2381,1067,1444,573,2296,789,2191,1305,1253,2055,1980,1465,2110,1444,1580,1855,920,1705,1133,722,1232,0,1
2684,2345,2792,1094,2304,713,552,2472,1298,1409,638,2262,678,2042,1021,1165,2011,1974,1763,2044,1491,1611,1894,1302,1649,934,723,1243,24,1
2918,2439,2719,1155,2316,708,541,2485,1272,1282,914,2301,647,1692,954,1335,2367,2271,1130,2086,1491,1423,1852,1075,1719,947,721,1225,0,1
2893,2452,2741,1164,2318,731,533,2421,1135,1344,740,2308,845,1909,1225,1300,2239,2103,1287,2103,1455,1467,1855,906,1709,1022,724,1231,0,1
2868,2396,2624,978,2285,705,538,2487,1257,1169,863,2270,1258,1753,1117,1173,1891,1927,1276,2111,1531,1525,1855,992,1589,713,730,1225,45,1
2929,2449,2664,1074,2328,694,550,2473,1245,1242,903,2337,928,1656,1084,1310,2404,2226,1131,2089,1490,1425,1851,1050,1739,871,721,1224,0,1
2916,2429,2766,1210,2307,722,535,2490,1261,1347,944,2385,769,1771,748,1333,2264,2248,1173,2087,1499,1496,1851,1187,1715,1046,721,1223,0,1
2915,2425,2777,1225,2304,726,533,2493,1267,1364,941,2382,710,1799,703,1334,2240,2252,1185,2086,1501,1510,1851,1211,1712,1072,720,1223,0,1
2863,2357,2659,1538,2324,720,573,2445,1201,1475,881,2015,1712,2100,751,1334,2192,2060,1071,2116,1496,1362,1853,1164,1540,948,709,1201,69,1
2967,2410,2700,1185,2317,746,528,2492,1136,1477,916,2382,1133,1842,821,1474,2091,2297,1106,2090,1517,1590,1863,1156,1579,1020,718,1218,2,1
2921,2448,2746,1260,2315,702,544,2474,1293,1367,964,2002,1027,1993,895,1377,2259,2269,1020,2085,1490,1409,1854,1179,1709,1049,715,1222,0,1
2895,2376,2627,1481,2323,710,571,2452,1205,1411,886,2027,1670,2020,680,1394,2228,2149,839,2127,1502,1314,1843,983,1569,879,707,1224,67,1
2817,2403,2556,1504,2292,714,543,2478,1062,1203,1163,1771,1424,1729,770,1145,1788,1803,1163,2113,1516,1384,1863,952,1598,924,752,1224,69,1
2970,2393,2699,1020,2310,736,525,2490,1158,1473,950,2372,1078,1874,862,1459,2105,2183,1251,2091,1521,1619,1864,1232,1577,999,717,1217,2,1
2966,2400,2659,1038,2331,758,539,2488,1349,1414,874,2365,1233,2047,657,1271,2095,2084,1328,2087,1503,1525,1857,873,1641,965,716,1214,5,1
2687,2378,2608,1119,2279,738,578,2457,1063,1319,1228,1964,651,1832,1060,987,1532,1733,1791,2087,1507,1624,1894,1297,1610,792,788,1213,75,1
2959,2438,2679,1387,2326,750,530,2496,1081,1451,928,2341,1135,1760,770,1465,2057,2393,952,2090,1513,1548,1861,1083,1591,1051,721,1220,2,1
2775,2322,2728,1588,2317,742,578,2437,1163,1576,883,2001,1640,2237,913,1172,2030,1818,1575,2096,1490,1487,1882,1549,1495,1062,719,1158,75,1
