V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
2199,1838,2088,937,1791,546,417,1892,748,1238,425,1764,878,1662,802,916,1575,1417,1469,1611,1174,1309,1436,1130,1060,1969,536,943,1,1
2151,1852,2097,571,1780,575,396,1805,670,1118,667,1749,729,1616,915,1017,1653,1469,1625,1630,1107,1327,1419,438,1234,888,545,942,3,1
2156,1833,2176,776,1765,582,435,1895,883,1097,455,1774,863,1640,1144,911,1531,1584,1332,1629,1175,1273,1438,627,1223,780,545,929,26,1
2089,1932,2087,699,1776,591,388,1664,1165,1035,359,1802,619,1324,503,993,1729,1815,917,1562,1472,995,1443,542,1263,657,549,930,1,1
2053,1868,2173,936,1775,565,443,1809,948,1358,682,1767,776,1561,1039,872,1537,1325,1184,1574,1185,1215,1431,1065,1159,760,408,952,9,1
2141,1776,2112,750,1731,579,459,1889,1062,951,609,1787,577,1472,961,848,1742,1645,1385,1657,1180,1243,1488,934,1264,699,531,923,70,1
1905,1693,2120,811,1823,503,385,1798,1056,1101,564,1753,429,1568,1002,1045,1580,1491,809,1483,1213,1034,1398,914,1204,592,647,926,28,1
2169,1877,1990,592,1775,545,478,1865,839,929,517,1766,859,1436,760,963,1681,1702,993,1603,1163,1246,1409,596,1433,735,548,922,43,1
2051,1927,1968,1062,1740,508,344,1931,546,725,1105,1055,834,1027,973,342,516,627,1732,1629,1215,1250,1413,965,1210,746,606,998,1,0
2163,1875,2148,722,1782,556,423,1906,839,1062,797,1827,655,1569,920,968,1608,1676,1138,1603,1161,1196,1418,733,1267,701,544,933,0,1
2046,1836,2147,660,1780,521,423,1892,1023,1183,587,1842,909,1559,960,990,1523,1447,1094,1582,1113,1100,1476,981,1297,877,616,932,0,1
2273,1884,2018,1087,1791,538,426,1894,743,1125,793,1808,665,1403,465,1076,1695,1722,744,1597,1150,1120,1426,795,1258,793,547,933,1,1
2182,1693,2005,641,1748,539,438,1883,1138,1016,688,1939,544,1723,695,879,1531,1596,1238,1659,1193,1144,1389,905,1223,312,539,940,98,1
2236,1871,2108,923,1776,551,416,1907,813,1089,891,1809,575,1478,830,1058,1661,1691,733,1599,1157,1162,1423,862,1290,825,550,937,0,1
2166,1794,2028,928,1781,554,440,1896,835,1094,733,1808,571,1602,804,880,1674,1745,1564,1642,1182,1242,1475,1031,1148,664,547,940,40,1
2274,1875,2046,1080,1785,558,414,1903,846,1108,528,1741,834,1339,733,1113,1679,1795,568,1600,1168,1270,1423,975,1254,914,550,935,0,1
2236,1851,2158,899,1769,572,413,1909,851,1155,746,1965,893,1642,554,959,1517,1371,935,1599,1149,1128,1427,874,1287,749,549,933,0,1
2113,1920,1962,783,1777,520,391,1931,595,761,1088,1482,768,1166,672,701,1244,1323,1442,1620,1191,1220,1408,1032,1269,1158,579,952,0,0
2152,1858,2171,593,1761,544,426,1903,922,1025,800,1794,492,1547,811,1059,1554,1744,882,1599,1164,1202,1421,999,1203,946,545,933,12,1
2091,1890,2120,712,1785,543,400,1783,939,1095,590,1726,406,1562,1064,944,1703,1560,1162,1574,1301,1007,1419,843,1187,1018,583,942,0,1
2134,1777,2160,716,1750,574,438,1901,921,1093,753,1755,379,1688,1006,953,1526,1654,1182,1640,1188,1284,1471,861,1191,1094,530,922,47,1
2117,1796,2117,740,1942,429,268,1884,1200,1244,781,1685,671,1932,595,825,1653,1237,717,1561,1216,997,804,595,732,540,586,958,0,1
2225,1841,1982,707,1720,530,341,1934,706,858,1118,1290,703,1173,671,676,810,764,1449,1621,1214,1329,1428,866,1228,777,594,952,2,0
2180,1874,2207,966,1758,595,388,1818,777,1126,771,1934,794,1683,828,957,1561,1550,1127,1626,1105,1333,1420,950,1332,1001,556,946,0,1
2134,1827,2219,749,1776,588,406,1878,1072,1131,704,1858,431,1598,661,855,1583,1471,1167,1589,1201,1296,1411,790,1148,717,550,911,4,1
2104,1789,2134,629,1769,560,426,1889,854,1145,393,1813,836,1602,644,823,1531,1597,738,1561,1124,1083,1408,745,1233,582,550,937,29,1
2186,1922,2006,745,1820,516,448,1869,1057,841,879,1425,1034,1130,562,1083,1997,2020,588,1604,1129,1046,1409,866,1317,480,524,911,0,1
2150,1834,2113,479,1740,576,463,1882,1020,967,493,1837,714,1657,914,861,1556,1437,1228,1603,1159,1224,1427,795,1313,563,557,926,49,1
527,675,0,2300,0,2300,2300,880,432,169,1563,887,2300,1059,2300,2300,943,1134,2280,0,64,1950,1363,2300,1879,2256,2300,0,2300,0
2241,1815,2153,621,1760,578,402,1911,1092,1076,551,1980,1002,1569,492,962,1503,1551,1346,1606,1155,1198,1414,658,1306,1328,547,932,3,1
2073,1972,2018,773,1776,604,366,1499,1378,1133,641,1603,1073,1478,599,970,1810,1855,951,1541,1663,834,1490,907,1016,497,540,924,1,1
2188,1884,2152,910,1791,571,432,1895,714,1204,653,1883,945,1627,410,1016,1430,1525,752,1600,1169,1274,1417,1109,1213,761,532,919,0,1
2165,1882,2173,709,1776,538,429,1892,902,1037,674,1769,625,1499,980,957,1645,1571,838,1602,1163,1240,1414,1009,1238,651,538,925,0,1
2270,1850,1944,737,1794,550,418,1904,1096,906,722,1752,470,1165,627,1055,1875,2123,1084,1606,1157,1191,1408,601,1326,714,552,937,10,0
2207,1886,2099,930,1797,561,435,1895,717,1179,343,1813,916,1651,433,981,1470,1371,751,1596,1163,1220,1427,995,1131,707,553,938,0,1
2240,1856,2099,706,1773,540,419,1899,883,1059,912,1905,757,1550,850,983,1630,1548,966,1601,1154,1152,1423,905,1296,952,547,935,0,1
2236,1869,2137,970,1772,553,415,1900,1052,1058,739,1574,1078,1610,584,978,1725,1470,743,1598,1136,1060,1428,923,1283,743,549,936,0,1
2243,1812,2108,558,1760,550,407,1900,835,1125,712,1804,767,1544,667,1071,1604,1412,1338,1612,1156,1129,1418,734,1304,673,548,935,9,1
2154,1871,2147,912,1727,605,390,1705,967,943,511,1941,804,1510,683,926,1723,1633,1278,1647,1031,1366,1438,1072,1316,827,568,950,29,1
2256,1817,2007,708,1773,524,427,1884,1070,993,533,1856,791,1457,753,948,1682,1625,1078,1615,1158,1140,1415,783,1267,577,547,935,25,1
1874,1737,1867,782,1759,531,428,1917,767,887,522,1572,872,1538,762,773,1168,1182,1293,1547,1168,1332,1438,938,1347,813,545,938,21,1
2179,1841,2081,573,1782,546,436,1893,967,979,472,1889,1054,1484,643,960,1595,1539,1067,1616,1156,1136,1443,982,1172,688,550,939,17,1
2119,1934,1951,855,1762,511,390,1926,809,838,836,1234,1197,1547,517,616,1094,1051,1163,1600,1202,1332,1418,851,1302,680,543,940,0,0
2092,1575,1942,766,1737,556,460,1873,1131,985,387,1815,504,1730,828,901,1543,1563,1091,1721,1220,1031,1355,1075,1172,411,526,952,190,1
2165,1872,2148,658,1779,526,432,1894,875,1024,530,1769,617,1582,821,993,1559,1567,842,1601,1156,1141,1418,950,1298,578,546,932,3,1
1987,1938,1958,1040,1714,525,339,1963,582,666,1032,1103,847,1032,827,386,534,606,1636,1616,1206,1164,1415,961,1247,652,580,984,10,0
1948,1968,1951,643,1751,596,368,1578,1108,815,1116,1317,1012,1279,579,820,1340,1584,1167,1521,1576,787,1467,821,1309,581,601,966,23,1
1835,1823,1952,895,1808,590,309,1325,1000,1074,736,1938,520,1517,861,1017,1771,1801,1635,1590,834,1477,1490,914,1256,1311,619,939,1,1
2141,1922,1981,839,1777,513,414,1911,711,908,711,1578,826,1335,841,795,1393,1414,1193,1610,1181,1268,1429,791,1146,587,586,959,4,1
2055,1783,2165,833,1768,547,427,1887,1019,1122,434,1756,495,1628,825,902,1563,1509,1385,1564,1137,1230,1455,1001,1268,726,552,954,19,1
2265,1837,2099,1038,1787,628,403,1926,1071,1176,695,1626,1029,1751,290,940,1598,1360,660,1593,1158,1244,1428,556,1222,871,549,929,3,1
705,2471,724,1345,1423,444,67,2570,445,474,1099,1335,1089,1306,717,581,656,650,1157,1679,1189,903,1379,917,1546,696,607,959,0,0
2209,1870,2082,847,1746,535,384,1918,792,951,1006,1615,688,1448,812,780,1089,1231,1158,1609,1177,1161,1424,1020,1309,605,574,946,0,0
2285,1862,1965,679,1793,518,433,1879,956,1027,559,1804,703,1517,816,922,1679,1614,1030,1598,1166,1266,1415,1014,1364,702,547,931,0,1
2122,1819,2089,923,1754,627,506,1828,806,1260,658,1748,783,1552,491,1042,1367,1472,872,1560,1110,1162,1447,938,1255,652,522,842,74,1
2162,1979,1863,1000,1848,599,429,1948,706,895,948,1359,1011,1176,631,1198,2083,2214,541,1604,1143,1049,1408,950,1384,968,534,928,0,0
2247,1805,2028,706,1766,531,423,1887,1076,990,588,1887,960,1440,903,988,1657,1666,978,1621,1164,1153,1417,791,1220,531,548,937,32,1
2134,1775,2095,1238,1781,569,445,1862,914,1244,673,1542,1315,1747,712,914,1603,1434,1242,1603,1136,1141,1438,1211,1136,827,550,882,57,1
2052,1821,1993,1188,1885,508,405,1920,593,938,885,1647,707,1013,1037,1057,2138,1786,380,1632,1167,1127,1437,191,1221,971,556,957,0,0
2234,1851,2153,969,1761,563,404,1916,983,1082,715,1821,421,1436,447,1025,1667,1735,932,1598,1155,1186,1420,979,1305,875,552,937,0,1
2225,1823,2012,1151,1782,544,436,1881,923,1077,677,1546,1311,1544,510,1074,1718,1649,618,1632,1152,997,1412,739,1202,679,540,939,51,1
2271,1863,2070,1050,1783,580,407,1913,852,1136,674,1835,916,1385,594,1144,1591,1858,725,1602,1159,1194,1427,822,1212,800,551,934,2,1
2223,1976,1763,1191,1834,597,410,1962,787,1000,955,1401,1097,1204,801,1152,2148,2254,928,1607,1149,1120,1439,951,1117,979,537,923,0,0
2097,1869,2026,573,1721,533,355,1954,606,778,1065,1268,673,1185,546,707,799,790,1269,1629,1218,1315,1426,855,1287,746,597,951,11,0
2236,1876,2060,843,1781,539,417,1906,941,954,958,1805,455,1261,731,1034,1864,1828,885,1600,1141,1069,1421,800,1314,651,553,939,0,1
2091,1795,2070,742,1769,568,474,1857,931,1209,733,1763,504,1667,813,919,1467,1592,1269,1605,1141,1248,1444,1106,1213,536,577,927,57,1
2241,1885,2090,965,1780,530,421,1891,993,1038,746,1448,898,1556,759,1065,1751,1741,736,1599,1138,1048,1422,881,1312,783,547,937,0,1
2283,1808,2068,540,1760,551,398,1905,921,1124,777,1803,746,1483,721,1095,1634,1507,1170,1605,1172,1283,1430,1055,1206,736,549,932,2,1
2164,1941,1883,1050,1740,493,348,1933,594,548,1226,966,483,751,949,518,765,945,1219,1626,1197,1094,1414,852,1386,709,613,970,0,0
2128,1907,2070,748,1751,532,382,1927,745,824,742,1323,602,1274,936,714,965,1083,1298,1620,1169,1048,1419,724,1239,868,596,955,0,0
2278,1842,2007,668,1787,556,418,1898,1015,1035,656,1913,901,1472,617,992,1610,1723,1208,1604,1149,1129,1422,730,1278,670,548,932,4,1
2195,1879,2151,940,1770,588,396,1810,778,1130,404,1748,577,1726,1054,972,1546,1491,1150,1623,1090,1195,1424,616,1290,917,556,948,0,1
2124,1813,2090,966,1758,619,498,1833,821,1257,660,1720,856,1578,521,1025,1399,1467,922,1566,1114,1159,1446,975,1239,676,526,848,72,1
2018,1930,1991,621,1761,581,389,1674,1065,865,920,1492,1025,1341,599,863,1418,1570,1136,1550,1448,894,1460,870,1267,614,585,958,21,1
2235,1863,2108,908,1770,551,411,1911,963,1020,833,1814,438,1351,585,1029,1762,1780,910,1599,1148,1129,1420,893,1310,767,552,938,0,1
2266,1869,2002,748,1789,525,428,1887,955,991,622,1798,707,1400,823,961,1757,1658,952,1600,1155,1183,1417,915,1349,686,550,935,0,1
2023,1876,1993,833,1783,525,383,1758,943,996,861,1609,791,1210,805,821,1318,1309,1110,1599,1083,1173,1447,895,1199,523,532,969,1,1
2235,1856,2133,945,1765,557,407,1913,981,1054,711,1805,443,1396,530,1024,1710,1737,913,1598,1151,1159,1420,935,1309,832,552,937,0,1
2276,1867,1991,739,1790,520,430,1881,964,1029,598,1730,744,1525,804,952,1694,1640,969,1598,1160,1220,1417,986,1353,718,547,932,0,1
2228,1851,2071,1067,1781,614,396,1927,1033,1126,774,1509,1018,1654,365,875,1487,1282,754,1594,1162,1239,1431,586,1211,860,539,934,3,1
2057,1909,2012,610,1766,573,400,1726,1041,892,813,1586,1032,1375,609,886,1460,1563,1120,1566,1378,951,1456,897,1244,632,577,954,20,1
1972,1948,1953,830,1736,592,275,1426,921,700,860,1512,1082,1566,971,712,1261,1383,1643,1683,869,1550,1467,819,1219,720,551,930,0,1
2238,1874,2069,867,1779,538,417,1903,974,960,698,1751,513,1266,795,1023,1848,1742,852,1600,1140,1070,1420,790,1321,693,553,940,0,1
2241,1812,2023,715,1765,532,421,1884,1057,979,596,1866,941,1430,902,978,1640,1654,987,1621,1162,1157,1417,800,1221,536,550,937,32,1
2241,1885,2089,961,1780,530,421,1891,992,1034,745,1461,891,1544,762,1064,1756,1740,740,1599,1138,1048,1422,877,1312,778,547,937,0,1
2143,1918,1996,822,1777,514,416,1909,726,919,694,1595,807,1357,839,813,1408,1428,1161,1609,1179,1256,1428,805,1159,586,583,957,3,1
2137,1885,2007,707,1767,547,413,1926,883,850,701,1733,927,1264,531,893,1489,1548,1054,1610,1172,1202,1435,978,1194,658,563,941,16,1
2147,1874,2024,675,1770,546,419,1918,903,881,647,1770,957,1316,557,909,1514,1546,1057,1612,1168,1186,1437,979,1189,665,559,941,16,1
2171,1865,2011,632,1774,539,405,1902,1001,952,761,1750,795,1369,773,885,1453,1516,1160,1596,1162,1140,1407,811,1261,565,530,932,4,1
2236,1876,2060,843,1781,539,417,1906,941,954,957,1806,458,1261,732,1034,1864,1828,885,1600,1141,1069,1421,800,1314,651,553,939,0,1
2225,1851,2119,885,1784,587,415,1913,992,1114,629,1684,863,1683,504,961,1582,1443,733,1596,1157,1203,1424,715,1252,753,548,930,3,1
2126,1875,2012,617,1769,531,399,1904,995,916,806,1680,749,1325,840,840,1386,1428,1139,1593,1168,1145,1401,846,1253,521,522,932,5,1
2196,1860,2010,640,1777,543,408,1901,1004,971,737,1787,819,1393,738,910,1489,1564,1171,1598,1159,1138,1410,793,1265,589,534,932,4,1
2126,1806,2091,1018,1762,610,488,1838,839,1255,662,1686,943,1610,557,1004,1438,1461,983,1573,1118,1156,1444,1020,1219,705,531,854,69,1
2218,1870,1951,795,1766,516,399,1902,980,804,1116,1404,1089,1294,630,794,1350,1475,1120,1618,1173,1153,1422,823,1265,584,571,947,14,1
2199,1883,2036,931,1782,566,409,1918,878,1032,704,1600,921,1528,585,862,1488,1389,946,1602,1170,1257,1429,682,1181,719,569,945,3,1
2196,1879,2147,936,1771,586,397,1814,786,1122,416,1747,575,1707,1046,974,1558,1501,1138,1622,1092,1190,1424,622,1292,907,556,948,0,1
2161,1809,2040,957,1776,555,454,1870,927,1139,704,1649,927,1603,654,1000,1599,1622,928,1619,1147,1117,1427,914,1208,611,558,933,54,1
2189,1889,2027,916,1781,558,410,1917,851,1012,705,1596,905,1497,627,851,1472,1393,986,1603,1172,1259,1429,699,1175,698,572,947,3,1
2234,1866,2098,912,1782,561,416,1907,860,1096,623,1812,811,1455,674,1091,1580,1756,766,1601,1158,1176,1424,867,1242,722,549,933,2,1
2281,1809,2069,542,1760,550,399,1905,920,1122,773,1803,744,1485,723,1094,1633,1508,1165,1605,1172,1281,1430,1053,1207,733,549,932,2,1
2276,1841,2026,746,1787,571,415,1904,1027,1065,664,1852,928,1532,547,981,1608,1646,1091,1601,1151,1154,1423,693,1266,713,549,931,4,1
2156,1808,2042,942,1775,556,456,1869,927,1144,706,1657,899,1607,664,995,1590,1620,950,1618,1146,1125,1428,926,1208,606,559,933,54,1
2240,1883,2078,925,1780,532,420,1894,986,1003,728,1551,767,1444,791,1050,1796,1742,772,1599,1138,1049,1421,838,1316,740,549,938,0,1
2131,1786,2093,1159,1774,584,461,1854,887,1248,669,1594,1181,1698,656,947,1543,1444,1149,1592,1130,1146,1440,1142,1166,783,543,872,61,1
2269,1838,2074,941,1787,609,407,1919,1057,1139,685,1702,996,1678,376,954,1601,1455,804,1596,1156,1214,1427,602,1237,818,549,929,3,1
2213,1866,2152,954,1766,576,400,1859,874,1108,550,1782,504,1591,770,997,1602,1605,1048,1611,1120,1191,1422,786,1297,897,554,943,0,1
1842,1824,1956,896,1808,590,310,1334,996,1075,731,1935,521,1521,865,1016,1767,1795,1626,1591,839,1472,1488,909,1257,1304,618,939,1,1
2212,1873,2049,953,1783,579,408,1920,918,1062,702,1605,943,1574,524,878,1510,1383,887,1600,1168,1254,1429,656,1189,750,565,942,3,1
2080,1802,2066,785,1764,571,463,1865,888,1162,799,1696,533,1599,827,875,1371,1496,1262,1603,1147,1262,1446,1066,1216,580,580,923,55,1
2238,1880,2073,895,1780,535,419,1900,963,990,868,1654,642,1386,743,1047,1816,1791,822,1599,1140,1060,1421,834,1313,707,551,938,0,1
2200,1877,1975,639,1777,535,406,1907,779,937,717,1690,975,1298,632,808,1449,1593,1053,1600,1156,1112,1416,872,1297,919,544,935,3,1
2201,1810,2033,1174,1782,550,439,1876,921,1120,676,1545,1312,1596,562,1033,1688,1594,779,1624,1148,1034,1419,861,1185,717,543,924,53,1
1941,1920,1953,845,1752,592,283,1403,939,785,831,1609,954,1555,946,781,1378,1478,1641,1662,861,1533,1472,841,1227,855,566,932,1,1
2237,1877,2064,860,1780,538,418,1904,948,966,929,1758,514,1300,735,1038,1849,1817,866,1600,1141,1066,1421,811,1314,668,552,939,0,1
2149,1906,2034,781,1778,517,420,1906,763,945,654,1638,760,1413,835,858,1445,1462,1082,1607,1173,1228,1426,841,1194,584,574,951,3,1
2114,1787,2086,1217,1773,572,436,1872,864,1182,762,1493,1231,1652,744,861,1465,1340,1238,1600,1144,1173,1442,1146,1151,837,558,884,54,1
2211,1856,2125,833,1783,573,419,1909,965,1094,606,1703,807,1660,576,969,1577,1471,758,1597,1157,1189,1423,769,1263,713,547,931,3,1
2074,1807,2064,810,1760,572,457,1870,864,1136,837,1658,550,1560,835,849,1316,1440,1258,1601,1150,1270,1448,1043,1217,605,581,920,54,1
2261,1849,2080,767,1770,540,410,1897,959,1078,761,1614,827,1522,741,1079,1697,1632,939,1602,1154,1158,1426,962,1262,761,548,935,1,1
2238,1878,2057,852,1781,535,419,1899,969,944,690,1740,528,1247,855,1022,1871,1739,844,1601,1137,1053,1420,757,1323,667,554,940,0,1
2234,1854,2142,956,1763,560,406,1914,982,1066,713,1812,433,1414,493,1025,1691,1736,922,1598,1153,1171,1420,955,1308,851,552,937,0,1
2163,1890,1984,713,1773,542,398,1917,691,928,752,1529,1036,1288,563,718,1378,1453,861,1596,1161,1131,1416,891,1293,1071,542,935,2,1
2272,1857,2070,996,1780,577,406,1912,859,1134,684,1832,898,1396,607,1139,1596,1821,771,1602,1161,1204,1428,846,1212,793,550,934,2,1
2076,1811,2070,1176,1756,577,419,1890,768,1062,936,1399,1066,1469,806,759,1198,1158,1229,1595,1158,1236,1450,1021,1179,856,573,887,50,1
2241,1882,2053,840,1785,535,422,1896,936,941,732,1840,903,1222,816,1011,1859,1697,845,1604,1140,1081,1419,786,1334,662,554,940,0,1
2022,1840,2099,774,1763,562,409,1792,1046,1027,645,1620,655,1520,749,877,1494,1532,1317,1551,1273,1093,1459,945,1281,681,567,958,20,1
2106,1807,2079,828,1762,596,489,1843,871,1233,697,1756,638,1612,659,978,1419,1534,1079,1584,1126,1207,1445,1026,1233,592,551,887,65,1
2123,1838,2024,1126,1755,564,413,1901,767,964,949,1395,1054,1346,700,839,1243,1264,887,1610,1168,1162,1436,756,1217,777,568,918,46,1
2242,1851,2052,664,1785,546,423,1897,970,1032,616,1867,810,1508,682,993,1594,1673,1091,1603,1151,1133,1421,800,1284,641,548,932,3,1
2235,1810,2055,578,1765,555,388,1842,929,1119,773,1818,722,1487,736,1087,1649,1539,1221,1604,1135,1304,1437,1040,1211,798,557,932,2,1
2085,1801,2068,782,1761,569,466,1870,886,1147,732,1712,523,1619,773,887,1401,1491,1198,1612,1151,1230,1452,1080,1220,559,574,931,58,1
2152,1886,2065,640,1775,522,417,1902,751,953,629,1657,792,1402,748,851,1456,1531,875,1599,1159,1123,1416,968,1305,808,544,934,3,1
1986,1962,1953,823,1728,593,271,1437,912,660,873,1467,1142,1572,983,679,1207,1338,1643,1693,873,1557,1465,809,1215,658,544,929,0,1
2029,1811,2098,884,1757,541,412,1908,920,1024,586,1639,549,1488,807,850,1418,1412,1369,1570,1147,1212,1451,967,1271,802,564,948,19,1
2252,1869,2054,992,1781,571,406,1913,815,1098,686,1790,932,1354,601,1078,1554,1808,751,1601,1160,1181,1425,845,1226,844,549,935,2,1
2098,1623,1971,797,1741,570,469,1864,1067,1039,440,1802,559,1696,763,928,1509,1545,1048,1690,1199,1056,1373,1049,1188,458,526,930,168,1
2164,1791,2068,1210,1781,561,442,1868,917,1189,674,1544,1314,1680,646,967,1640,1505,1038,1612,1141,1094,1430,1056,1158,778,547,901,55,1
2205,1851,2121,618,1773,534,421,1898,890,1057,613,1780,661,1549,787,1028,1584,1547,952,1602,1162,1189,1422,985,1267,631,547,932,2,1
2062,1800,1975,920,1697,595,422,1798,900,831,658,1559,587,1371,792,782,1292,1301,1264,1629,1157,1117,1286,1055,1120,621,601,924,141,1
2166,1811,2037,973,1776,554,453,1870,927,1134,702,1641,959,1598,642,1006,1608,1624,902,1620,1147,1107,1426,899,1207,617,556,934,54,1
2103,1818,2055,1145,1744,584,431,1827,874,1069,708,1510,1060,1555,736,848,1451,1345,1277,1599,1135,1145,1372,1150,1122,783,580,894,81,1
2062,1815,2060,855,1754,575,446,1879,819,1087,907,1587,580,1489,849,803,1214,1339,1250,1599,1156,1284,1451,1001,1220,651,585,916,52,1
2215,1875,2109,881,1775,572,404,1825,818,1107,439,1760,605,1680,1001,961,1575,1518,1123,1617,1107,1211,1422,705,1307,869,554,944,0,1
2058,1798,2141,839,1766,547,423,1895,995,1080,489,1734,520,1565,783,893,1542,1514,1352,1567,1143,1235,1452,998,1264,716,554,953,18,1
2237,1870,2084,886,1775,543,415,1905,975,983,701,1764,496,1298,732,1023,1815,1741,866,1600,1143,1091,1420,824,1318,726,553,939,0,1
2218,1880,2102,893,1777,560,409,1856,870,1030,568,1769,648,1464,939,997,1716,1612,987,1612,1115,1125,1422,695,1310,784,555,944,0,1
2199,1837,2012,750,1752,541,413,1906,964,896,662,1740,965,1344,857,899,1450,1477,978,1619,1173,1169,1422,760,1219,546,559,939,34,1
2246,1878,2042,823,1784,532,422,1896,955,952,692,1791,712,1269,831,1004,1843,1706,867,1601,1142,1093,1419,805,1333,668,553,939,0,1
2236,1862,2120,928,1769,554,410,1909,967,1033,724,1828,589,1358,573,1022,1736,1723,899,1600,1149,1147,1419,910,1315,802,553,938,0,1
2235,1859,2129,939,1767,556,408,1911,971,1046,721,1826,544,1379,539,1023,1717,1726,908,1599,1151,1158,1419,928,1312,822,552,937,0,1
2195,1807,2039,1179,1782,552,439,1875,920,1131,676,1545,1313,1610,575,1023,1680,1579,821,1622,1147,1044,1420,892,1181,727,544,921,53,1
2274,1848,2070,908,1776,572,405,1911,871,1132,702,1826,869,1413,629,1130,1603,1761,848,1603,1163,1219,1428,887,1210,782,550,933,2,1
2239,1877,2105,966,1775,538,417,1897,991,1048,739,1535,787,1528,686,1056,1732,1740,782,1598,1142,1080,1421,904,1310,804,548,937,0,1
2220,1822,2014,1135,1781,545,438,1880,924,1082,679,1554,1280,1549,522,1068,1708,1647,643,1631,1151,1007,1413,753,1203,674,542,939,51,1
2159,1842,1960,1153,1757,548,417,1900,814,923,891,1358,1092,1326,590,878,1371,1382,891,1620,1163,1061,1428,730,1225,709,576,939,53,1
2277,1834,2069,782,1771,565,402,1909,888,1130,728,1818,827,1437,661,1118,1614,1674,959,1603,1166,1241,1429,944,1209,766,550,933,2,1
2274,1840,2039,796,1787,581,413,1908,1035,1084,670,1814,945,1569,504,974,1606,1597,1018,1600,1152,1169,1424,670,1258,740,549,931,4,1
2060,1799,2039,962,1720,570,425,1928,709,842,682,1490,607,1415,601,746,1118,1039,860,1661,1204,1122,1474,957,1245,645,556,949,82,1
2060,1823,2000,858,1747,566,443,1884,815,1011,941,1506,499,1405,812,757,1175,1329,1373,1600,1156,1245,1452,994,1234,607,604,930,57,1
2268,1869,2054,1063,1783,575,406,1913,829,1113,711,1795,870,1349,590,1123,1577,1835,730,1602,1160,1187,1427,830,1220,806,553,935,1,1
2128,1780,2091,1218,1776,569,443,1869,892,1208,677,1534,1257,1715,700,898,1556,1394,1207,1607,1142,1140,1443,1188,1146,814,551,888,58,1
2265,1837,2097,1031,1787,626,404,1926,1070,1173,695,1631,1027,1747,295,941,1598,1366,669,1593,1158,1242,1428,559,1223,868,549,929,3,1
2282,1815,2068,605,1763,554,399,1906,912,1126,764,1807,768,1471,705,1102,1629,1552,1113,1605,1170,1272,1430,1025,1206,744,550,932,2,1
2278,1817,2070,587,1762,548,401,1903,929,1114,774,1764,763,1491,726,1092,1647,1533,1122,1604,1168,1257,1429,1036,1217,741,549,932,2,1
2255,1826,2046,554,1762,544,398,1906,858,1074,776,1748,800,1422,707,1014,1575,1503,1125,1604,1170,1249,1427,1044,1226,808,548,933,2,1
2248,1846,2079,984,1785,613,402,1925,1008,1135,705,1610,1031,1674,335,903,1561,1375,693,1594,1158,1225,1426,612,1234,904,548,930,3,1
