V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
3606,3430,3510,1344,3088,1050,637,2607,2397,1971,1114,2789,1866,2571,1042,1687,3148,3227,1654,2680,2893,1450,2592,1578,1767,864,939,1607,1,1
3805,3276,3743,1583,3115,993,751,3295,1241,2095,1136,3274,1644,2829,713,1768,2487,2653,1309,2783,2033,2216,2465,1929,2110,1324,925,1599,0,1
3811,3318,3654,2111,3112,983,728,3309,1318,1915,1068,3082,1675,2150,1237,1723,3227,3093,2067,2800,2009,2082,2466,1943,2090,1734,938,1629,0,1
3765,3274,3779,1234,3089,936,747,3290,1569,1803,1172,3077,1087,2607,1705,1665,2861,2731,1458,2786,2023,2156,2460,1754,2152,1132,935,1609,1,1
3948,3217,3380,1283,3120,957,727,3311,1906,1576,1255,3047,818,2026,1090,1835,3260,3692,1886,2794,2012,2072,2448,1046,2306,1242,960,1629,17,0
3838,3280,3650,1618,3126,975,757,3296,1248,2051,597,3152,1594,2871,754,1706,2556,2384,1306,2776,2022,2122,2481,1731,1966,1230,962,1632,0,1
3896,3228,3650,1227,3084,939,728,3302,1535,1842,1585,3313,1317,2695,1479,1710,2835,2692,1680,2784,2007,2003,2475,1573,2253,1656,952,1625,0,1
2511,3852,2227,2262,2738,805,344,3997,986,610,2853,1103,1943,1568,1120,614,704,1063,2357,2867,2151,1729,2437,1535,2391,1178,1116,1678,16,1
3889,3250,3717,1687,3082,962,721,3304,1829,1841,1285,2737,1875,2801,1016,1701,3001,2557,1292,2779,1975,1843,2483,1604,2232,1293,955,1628,1,1
3900,3151,3666,971,3061,956,709,3304,1453,1957,1238,3137,1334,2685,1161,1863,2790,2456,2327,2804,2010,1964,2465,1277,2267,1170,953,1626,15,1
3746,3253,3734,1586,3004,1052,678,2966,1682,1640,888,3375,1398,2626,1188,1611,2997,2839,2222,2865,1793,2375,2501,1865,2288,1438,987,1652,50,1
3924,3160,3490,1231,3083,912,742,3276,1861,1727,926,3228,1376,2533,1310,1648,2926,2827,1874,2808,2014,1983,2461,1362,2204,1003,952,1626,43,1
3790,3202,3619,996,3099,950,759,3291,1681,1702,821,3286,1832,2580,1118,1670,2773,2676,1855,2810,2010,1975,2510,1709,2038,1196,956,1634,29,1
3685,3364,3394,1488,3064,888,678,3350,1408,1458,1454,2147,2082,2691,900,1072,1903,1827,2022,2783,2091,2317,2467,1480,2265,1183,945,1636,0,0
3638,2739,3378,1333,3022,967,800,3258,1966,1713,674,3156,877,3009,1441,1566,2684,2718,1897,2993,2122,1792,2356,1870,2038,715,915,1655,331,1
3766,3256,3736,1144,3094,915,751,3294,1521,1780,921,3076,1074,2752,1428,1727,2710,2725,1464,2784,2011,1984,2467,1652,2257,1005,950,1621,5,1
3455,3371,3405,1808,2981,913,589,3414,1012,1159,1794,1918,1474,1795,1439,672,928,1053,2845,2810,2098,2024,2460,1672,2170,1134,1009,1711,17,0
3387,3423,3394,1118,3045,1037,640,2744,1926,1417,1942,2290,1761,2224,1007,1427,2330,2755,2030,2646,2741,1369,2551,1427,2276,1011,1045,1680,41,1
3266,3403,3230,1302,2976,899,597,3468,1309,1504,1400,2721,941,2737,1268,1301,1875,2194,2306,2708,2189,2272,2513,1538,1993,1132,784,1660,0,0
3192,3170,3395,1557,3145,1026,537,2305,1740,1868,1281,3371,905,2638,1498,1769,3079,3132,2843,2765,1451,2569,2591,1590,2185,2280,1076,1632,2,1
3723,3343,3445,1459,3090,892,720,3323,1236,1580,1236,2744,1437,2321,1463,1383,2422,2459,2075,2799,2054,2205,2486,1375,1992,1021,1019,1669,6,1
3574,3100,3766,1449,3075,951,743,3282,1772,1952,755,3054,860,2831,1434,1570,2717,2624,2408,2719,1978,2138,2530,1740,2205,1263,959,1660,32,1
3893,3266,3575,1479,3098,930,729,3306,1690,1636,1209,3026,917,2155,1480,1779,3264,3032,1459,2783,1979,1828,2469,1320,2302,1153,963,1635,0,1
3939,3195,3650,1805,3108,1091,702,3350,1863,2045,1209,2828,1790,3046,504,1635,2779,2365,1148,2771,2014,2164,2484,967,2125,1515,954,1615,5,1
1226,4297,1260,2339,2476,771,116,4469,774,824,1912,2322,1894,2271,1247,1010,1141,1131,2012,2920,2068,1570,2398,1595,2689,1210,1056,1668,0,0
3842,3252,3622,1473,3037,930,668,3335,1378,1653,1750,2809,1196,2518,1412,1356,1895,2142,2015,2798,2046,2019,2477,1774,2276,1053,998,1645,0,0
3974,3238,3418,1181,3119,900,753,3268,1663,1785,972,3137,1223,2639,1419,1603,2920,2807,1791,2779,2027,2201,2461,1763,2372,1220,951,1619,0,1
3689,3370,3355,1541,3032,976,697,3165,1172,1326,1327,2492,987,2153,1528,1374,2285,2439,2035,2823,1936,2154,2487,1713,2171,1073,997,1632,54,1
3691,3164,3634,1605,3050,1090,879,3180,1402,2191,1144,3040,1363,2699,854,1812,2377,2560,1516,2713,1930,2021,2517,1631,2183,1134,908,1465,129,1
3893,3271,3576,1477,3101,930,731,3303,1659,1633,1246,3111,1240,2129,1451,1773,3257,2997,1456,2786,1980,1845,2469,1334,2309,1151,963,1635,0,1
3760,3442,3241,1740,3214,1042,746,3387,1227,1557,1648,2364,1759,2045,1097,2084,3623,3850,940,2789,1987,1824,2448,1652,2406,1684,928,1614,0,0
3908,3140,3527,1228,3072,923,735,3282,1872,1721,1022,3282,1669,2504,1571,1718,2881,2898,1701,2820,2025,2005,2464,1375,2121,924,954,1630,56,1
3712,3087,3643,2154,3098,989,774,3239,1590,2163,1170,2682,2287,3038,1238,1590,2787,2494,2161,2788,1976,1984,2501,2105,1976,1438,957,1535,99,1
3568,3167,3466,2066,3278,883,704,3339,1032,1631,1540,2865,1229,1761,1804,1839,3718,3106,662,2839,2029,1959,2499,332,2123,1688,968,1664,0,0
3885,3219,3745,1686,3062,979,703,3332,1710,1883,1243,3167,733,2497,778,1782,2899,3017,1621,2778,2008,2063,2469,1703,2270,1522,959,1629,0,1
3869,3170,3499,2002,3098,946,759,3271,1606,1873,1178,2689,2281,2685,887,1869,2987,2869,1075,2838,2003,1735,2456,1286,2091,1181,940,1633,89,1
3950,3240,3601,1825,3101,1009,708,3327,1482,1975,1172,3192,1592,2409,1033,1989,2767,3231,1260,2785,2016,2077,2483,1429,2108,1391,958,1624,3,1
3646,3251,3524,996,2993,927,617,3399,1054,1354,1853,2205,1171,2060,949,1229,1389,1373,2208,2833,2118,2287,2481,1488,2238,1298,1038,1654,19,0
3714,3448,3430,1767,3169,906,770,3257,940,1534,1160,2829,1487,1732,1221,2116,3476,3700,883,2780,2058,1773,2440,772,2318,1532,958,1645,0,0
3889,3263,3583,1467,3097,938,726,3315,1636,1660,1666,3140,792,2193,1272,1798,3241,3180,1540,2783,1984,1859,2470,1391,2286,1132,962,1634,0,1
3636,3121,3600,1290,3077,988,825,3230,1619,2102,1275,3066,876,2899,1413,1597,2552,2768,2207,2791,1985,2171,2511,1924,2110,933,1003,1612,99,1
3898,3278,3635,1679,3095,922,733,3289,1727,1804,1298,2519,1562,2706,1320,1853,3046,3028,1280,2780,1980,1822,2473,1533,2281,1361,951,1630,0,1
3971,3145,3596,939,3061,958,692,3313,1602,1955,1351,3136,1298,2579,1255,1905,2842,2622,2036,2792,2038,2231,2487,1835,2097,1280,956,1620,3,1
3764,3375,3274,1825,3025,857,606,3362,1033,953,2133,1680,840,1306,1651,901,1330,1643,2119,2828,2082,1902,2459,1482,2411,1233,1066,1686,0,0
3701,3317,3600,1301,3045,926,664,3350,1295,1433,1291,2300,1047,2215,1627,1242,1678,1884,2257,2817,2033,1823,2468,1260,2155,1509,1037,1661,0,0
3962,3203,3490,1161,3109,967,728,3301,1765,1801,1141,3327,1566,2561,1073,1726,2800,2997,2100,2789,1998,1964,2473,1269,2222,1166,954,1620,7,1
3817,3269,3741,1634,3079,1022,689,3148,1353,1965,703,3039,1003,3002,1833,1690,2688,2593,2000,2823,1896,2079,2477,1072,2244,1594,967,1649,0,1
3693,3154,3635,1679,3057,1077,865,3188,1427,2187,1148,2992,1488,2745,906,1782,2432,2551,1603,2723,1937,2016,2515,1695,2155,1175,915,1474,125,1
3510,3356,3463,1081,3062,1011,676,2911,1851,1504,1599,2594,1783,2333,1041,1501,2465,2731,1976,2696,2518,1554,2539,1513,2203,1068,1017,1666,37,1
3887,3240,3666,1580,3079,959,714,3324,1674,1775,1448,3154,761,2350,1018,1790,3065,3096,1582,2781,1997,1964,2470,1552,2278,1333,961,1631,0,1
3942,3251,3481,1300,3111,912,744,3282,1662,1724,1082,3127,1230,2434,1432,1671,3055,2883,1656,2782,2008,2058,2464,1591,2347,1192,956,1626,0,1
3887,3229,3710,1644,3069,969,708,3326,1706,1832,1236,3138,770,2428,921,1782,2973,3020,1588,2779,2002,2015,2469,1625,2277,1447,960,1630,0,1
3958,3246,3463,1285,3114,905,748,3272,1676,1789,1040,3009,1293,2653,1398,1655,2946,2853,1685,2779,2017,2122,2464,1715,2353,1249,951,1622,0,1
3874,3219,3601,1856,3097,1068,689,3352,1797,1959,1345,2624,1770,2876,635,1522,2586,2230,1310,2772,2021,2155,2488,1019,2107,1495,938,1625,5,1
3577,3319,3500,1061,3071,996,696,3002,1811,1551,1414,2759,1794,2392,1059,1541,2539,2718,1948,2723,2397,1654,2532,1560,2164,1098,1003,1658,35,1
3892,3260,3598,1508,3093,936,725,3309,1693,1670,1213,3045,892,2203,1383,1779,3214,3030,1481,2783,1983,1860,2469,1373,2297,1204,962,1634,0,1
3898,3151,3519,1243,3070,925,733,3277,1838,1702,1037,3245,1637,2487,1569,1702,2853,2876,1717,2820,2020,2012,2465,1391,2123,931,956,1630,56,1
3897,3278,3633,1671,3095,922,732,3289,1725,1798,1296,2540,1550,2685,1324,1850,3053,3027,1287,2780,1980,1823,2473,1525,2282,1353,952,1630,0,1
3727,3335,3472,1430,3091,894,723,3320,1262,1598,1208,2774,1404,2360,1460,1414,2448,2483,2020,2798,2050,2185,2484,1400,2016,1019,1013,1664,6,1
3889,3263,3582,1469,3097,936,726,3314,1644,1656,1599,3123,810,2187,1302,1796,3244,3158,1528,2783,1983,1855,2470,1381,2288,1135,962,1634,0,1
3716,3277,3490,1229,3073,951,719,3349,1535,1479,1219,3014,1612,2199,923,1552,2590,2692,1834,2801,2038,2090,2496,1700,2077,1145,978,1637,28,1
3734,3260,3520,1174,3079,950,728,3336,1570,1531,1125,3078,1664,2289,969,1580,2633,2689,1839,2803,2031,2063,2499,1702,2068,1157,973,1636,29,1
3893,3267,3575,1479,3099,930,729,3305,1686,1636,1214,3038,964,2151,1476,1778,3263,3027,1458,2784,1979,1830,2469,1322,2303,1153,963,1635,0,1
3777,3243,3497,1100,3086,937,705,3309,1741,1655,1323,3043,1382,2381,1345,1540,2527,2637,2017,2776,2021,1983,2447,1411,2193,983,922,1621,8,1
3889,3263,3583,1467,3097,938,726,3315,1636,1660,1664,3140,796,2192,1273,1798,3241,3179,1540,2783,1984,1859,2470,1391,2286,1132,962,1634,0,1
3870,3219,3685,1539,3103,1020,721,3328,1726,1938,1093,2928,1502,2928,876,1672,2751,2510,1275,2776,2013,2092,2477,1243,2178,1310,953,1617,5,1
3697,3260,3500,1074,3076,924,695,3312,1731,1593,1401,2922,1303,2304,1461,1460,2410,2483,1981,2770,2031,1992,2436,1472,2180,905,908,1621,8,1
3819,3234,3495,1114,3091,944,710,3307,1747,1689,1282,3108,1424,2422,1283,1582,2589,2719,2036,2779,2016,1979,2453,1379,2199,1025,929,1621,7,1
3697,3141,3637,1770,3065,1060,848,3197,1458,2182,1152,2933,1640,2801,969,1745,2500,2540,1710,2736,1944,2010,2512,1774,2120,1225,923,1486,120,1
3893,3269,3576,1478,3100,930,730,3304,1669,1634,1234,3084,1136,2137,1460,1775,3259,3008,1457,2785,1979,1839,2469,1329,2307,1152,963,1635,0,1
3858,3253,3393,1383,3072,898,693,3307,1705,1398,1941,2441,1894,2251,1095,1381,2348,2565,1947,2815,2040,2006,2474,1431,2199,1015,994,1647,24,1
3824,3274,3540,1620,3099,985,712,3336,1527,1796,1224,2783,1601,2658,1018,1500,2587,2415,1645,2786,2035,2186,2485,1185,2054,1250,989,1644,6,1
3820,3268,3734,1628,3079,1019,691,3154,1366,1952,723,3039,999,2969,1819,1694,2710,2610,1979,2821,1899,2069,2477,1081,2246,1577,966,1649,0,1
3759,3147,3547,1664,3088,966,790,3251,1612,1982,1224,2868,1613,2787,1137,1740,2780,2821,1613,2816,1994,1942,2482,1589,2100,1063,970,1623,94,1
3807,3285,3525,1594,3097,970,713,3334,1480,1761,1226,2776,1574,2603,1090,1481,2561,2422,1714,2788,2039,2189,2485,1216,2044,1213,994,1648,6,1
3885,3246,3648,1586,3098,976,723,3316,1496,1907,1084,3151,1410,2530,1171,1897,2747,3053,1332,2785,2014,2044,2477,1507,2161,1255,955,1623,3,1
3967,3147,3598,942,3061,957,693,3312,1600,1952,1344,3135,1294,2582,1257,1902,2840,2623,2026,2791,2038,2227,2487,1832,2099,1275,955,1620,3,1
3958,3201,3524,1298,3108,993,722,3311,1786,1853,1156,3221,1614,2664,952,1706,2796,2862,1897,2785,2002,2006,2475,1205,2202,1240,954,1619,6,1
3750,3145,3551,1639,3088,967,793,3250,1613,1990,1227,2881,1564,2795,1155,1730,2765,2817,1653,2814,1994,1957,2484,1611,2101,1054,972,1623,94,1
3896,3274,3614,1608,3096,925,731,3295,1714,1745,1266,2698,1334,2511,1376,1827,3123,3029,1343,2781,1979,1824,2472,1458,2288,1288,955,1632,0,1
3706,3107,3641,2015,3086,1015,801,3224,1542,2170,1163,2773,2053,2952,1141,1646,2683,2511,1998,2769,1965,1993,2505,1985,2028,1361,945,1517,107,1
3945,3197,3608,1636,3108,1059,708,3337,1838,1981,1191,2959,1731,2918,653,1659,2784,2531,1398,2776,2010,2111,2481,1046,2151,1423,954,1616,6,1
3849,3245,3743,1658,3071,1002,696,3234,1520,1926,956,3099,876,2766,1340,1733,2787,2791,1823,2802,1948,2071,2473,1367,2256,1561,963,1640,0,1
3203,3172,3401,1558,3144,1026,540,2320,1733,1869,1270,3365,906,2645,1504,1767,3072,3122,2828,2766,1459,2560,2589,1580,2186,2268,1074,1633,2,1
3847,3258,3563,1658,3101,1007,709,3339,1596,1847,1221,2792,1640,2738,912,1527,2627,2405,1543,2783,2031,2181,2485,1140,2069,1305,982,1638,6,1
3617,3135,3594,1365,3067,993,806,3244,1545,2022,1390,2950,927,2782,1438,1521,2385,2601,2194,2787,1995,2194,2515,1854,2114,1008,1008,1605,95,1
3892,3269,3605,1556,3096,931,729,3304,1675,1721,1510,2877,1117,2410,1292,1821,3158,3116,1430,2782,1982,1844,2471,1451,2284,1229,958,1632,0,1
3825,3264,3436,1111,3091,930,707,3316,1354,1630,1248,2939,1695,2257,1100,1406,2521,2770,1832,2782,2011,1933,2463,1516,2256,1598,946,1626,5,1
3829,3149,3536,2041,3098,957,763,3263,1602,1947,1176,2687,2282,2776,977,1797,2936,2772,1355,2825,1996,1799,2467,1497,2061,1247,944,1608,92,1
3375,3339,3396,1469,3047,1029,491,2440,1633,1365,1446,2798,1659,2705,1645,1359,2396,2571,2854,2891,1497,2666,2560,1462,2134,1487,985,1620,1,1
3890,3265,3590,1495,3096,935,727,3312,1648,1679,1617,3057,894,2261,1278,1806,3215,3160,1505,2782,1984,1854,2471,1410,2285,1163,961,1633,0,1
3737,3315,3537,1359,3091,900,730,3314,1326,1643,1137,2849,1322,2457,1452,1492,2513,2543,1882,2795,2041,2135,2480,1462,2076,1016,997,1654,6,1
3677,3108,3629,2117,3083,994,759,3255,1503,2056,1325,2597,2140,2873,1294,1498,2547,2331,2153,2783,1989,2041,2508,1993,2001,1455,970,1537,95,1
3846,3228,3697,1448,3101,996,728,3320,1679,1902,1054,2962,1403,2887,1002,1685,2742,2559,1318,2778,2012,2067,2475,1337,2196,1240,952,1618,5,1
3606,3142,3590,1408,3062,995,795,3253,1502,1975,1456,2883,956,2713,1452,1477,2288,2505,2187,2785,2000,2208,2518,1814,2117,1052,1011,1601,93,1
3932,3216,3617,1333,3079,939,714,3300,1669,1875,1323,2807,1439,2647,1289,1877,2951,2838,1633,2786,2007,2013,2479,1674,2195,1323,953,1625,2,1
3892,3266,3578,1481,3098,931,728,3303,1685,1642,1200,3026,919,2169,1486,1777,3255,3025,1468,2784,1977,1832,2470,1316,2301,1161,963,1635,0,1
3886,3224,3726,1662,3066,974,706,3329,1708,1855,1239,3151,754,2459,858,1782,2940,3019,1603,2779,2005,2036,2469,1660,2274,1481,960,1629,0,1
3762,3287,3450,1240,3084,943,692,3334,1203,1615,1308,2658,1802,2240,979,1249,2397,2527,1497,2775,2020,1967,2462,1550,2248,1862,943,1627,4,1
3893,3268,3575,1478,3099,930,730,3304,1676,1635,1226,3065,1065,2143,1467,1776,3261,3016,1458,2785,1979,1836,2469,1326,2305,1152,963,1635,0,1
3893,3266,3576,1477,3098,931,728,3308,1681,1640,1291,3046,895,2162,1443,1782,3260,3059,1473,2783,1980,1833,2470,1333,2299,1149,963,1635,0,1
3952,3230,3600,1732,3096,1003,707,3326,1494,1973,1190,3186,1561,2427,1056,1980,2775,3167,1342,2786,2018,2093,2483,1472,2107,1379,957,1624,3,1
3610,3149,3600,2046,3053,1004,729,3286,1336,1848,1627,2433,1855,2554,1401,1319,2083,2014,2137,2774,2014,2150,2522,1776,2050,1490,996,1542,87,1
3897,3273,3570,1461,3104,930,733,3297,1628,1636,1272,3200,1571,2126,1419,1759,3233,2951,1470,2789,1983,1880,2468,1368,2320,1152,963,1634,0,1
3517,3200,3651,1347,3066,978,711,3116,1820,1786,1122,2818,1139,2643,1302,1525,2598,2664,2291,2697,2214,1900,2537,1644,2227,1185,986,1666,35,1
3662,3142,3616,1441,3064,1037,851,3206,1515,2144,1213,3054,1109,2803,1146,1700,2468,2669,1876,2754,1959,2099,2514,1784,2145,1029,957,1542,113,1
3692,3197,3519,1959,3052,980,718,3306,1334,1676,1651,2425,1832,2341,1217,1460,2161,2198,1543,2801,2031,2022,2498,1314,2116,1352,988,1596,81,1
3900,3220,3569,1155,3104,950,735,3299,1687,1794,1071,3246,1409,2622,1186,1726,2772,2910,1897,2787,2002,1970,2471,1392,2234,1114,953,1621,6,1
3893,3271,3576,1477,3101,931,731,3302,1655,1632,1252,3124,1290,2125,1446,1772,3256,2991,1456,2787,1980,1848,2469,1336,2310,1151,963,1635,0,1
3886,3148,3574,1006,3070,965,676,3204,1616,1945,1344,3162,1256,2586,1281,1890,2868,2677,2123,2789,1975,2268,2498,1808,2106,1388,969,1622,3,1
3627,3132,3596,1359,3063,989,810,3252,1540,1994,1274,2977,909,2816,1345,1543,2437,2593,2084,2804,2002,2139,2524,1877,2122,973,998,1618,101,1
3742,3280,3592,1113,3087,908,725,3309,1306,1657,1095,2881,1378,2438,1301,1480,2532,2663,1521,2781,2016,1952,2462,1683,2269,1405,946,1625,4,1
3529,3149,3648,1537,3055,941,717,3319,1600,1782,1018,2851,955,2587,1403,1478,2465,2456,2381,2730,1995,2108,2524,1682,2211,1394,981,1648,33,1
3917,3250,3572,1724,3097,994,706,3327,1418,1910,1194,3114,1621,2354,1045,1875,2702,3144,1306,2784,2017,2054,2479,1469,2132,1468,955,1625,3,1
3648,2822,3428,1386,3027,991,815,3243,1856,1806,765,3133,971,2949,1326,1614,2624,2687,1822,2939,2085,1837,2387,1824,2066,797,914,1618,292,1
3763,3114,3596,2104,3098,975,769,3249,1595,2068,1172,2684,2285,2922,1123,1682,2853,2617,1805,2804,1985,1902,2486,1837,2014,1354,951,1567,96,1
3835,3219,3689,1075,3083,929,731,3301,1548,1839,1065,3096,1149,2694,1370,1787,2755,2690,1655,2786,2020,2067,2474,1713,2204,1097,952,1621,4,1
3585,3130,3434,1601,2951,1035,735,3127,1566,1445,1144,2711,1020,2384,1377,1360,2247,2262,2199,2832,2012,1943,2237,1834,1948,1080,1046,1607,246,1
