V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
94,78,88,40,77,24,19,82,36,48,32,79,25,70,35,38,73,76,68,71,51,54,64,45,50,29,24,41,2,1
99,82,89,47,78,24,18,83,37,48,23,76,36,58,32,48,73,78,25,70,51,55,62,42,55,40,24,41,0,1
97,80,94,39,77,25,18,83,37,50,32,85,39,71,24,42,66,60,41,70,50,49,62,38,56,33,24,41,0,1
92,83,85,34,77,23,17,84,26,33,47,64,33,51,29,30,54,58,63,70,52,53,61,45,55,50,25,41,0,0
94,81,94,26,77,24,19,83,40,45,35,78,21,67,35,46,68,76,38,70,51,52,62,43,52,41,24,41,1,1
91,82,92,31,78,24,17,78,41,48,26,75,18,68,46,41,74,68,51,68,57,44,62,37,52,44,25,41,0,1
93,77,94,31,76,25,19,83,40,48,33,76,16,73,44,41,66,72,51,71,52,56,64,37,52,48,23,40,2,1
92,78,92,32,84,19,12,82,52,54,34,73,29,84,26,36,72,54,31,68,53,43,35,26,32,23,25,42,0,1
97,80,86,31,75,23,15,84,31,37,49,56,31,51,29,29,35,33,63,70,53,58,62,38,53,34,26,41,0,0
95,81,96,42,76,26,17,79,34,49,34,84,35,73,36,42,68,67,49,71,48,58,62,41,58,44,24,41,0,1
93,79,96,33,77,26,18,82,47,49,31,81,19,69,29,37,69,64,51,69,52,56,61,34,50,31,24,40,0,1
91,78,93,27,77,24,19,82,37,50,17,79,36,70,28,36,67,69,32,68,49,47,61,32,54,25,24,41,1,1
97,85,83,49,79,23,19,80,29,43,42,73,29,44,29,52,87,96,29,69,53,46,63,22,46,35,24,41,0,1
99,83,85,49,78,23,19,82,30,46,39,77,29,53,23,49,80,84,28,70,50,49,62,32,56,37,24,41,0,1
93,80,92,21,76,25,20,82,44,42,21,80,31,72,40,37,68,62,53,70,50,53,62,35,57,24,24,40,2,1
23,29,0,100,0,100,100,38,19,7,68,39,100,46,100,100,41,49,99,0,3,85,59,100,82,98,100,0,100,0
97,79,94,27,77,25,17,83,47,47,24,86,44,68,21,42,65,67,59,70,50,52,61,29,57,58,24,41,0,1
90,86,88,34,77,26,16,65,60,49,28,70,47,64,26,42,79,81,41,67,72,36,65,39,44,22,23,40,0,1
95,82,94,40,78,25,19,82,31,52,28,82,41,71,18,44,62,66,33,70,51,55,62,48,53,33,23,40,0,1
95,83,91,53,78,25,18,83,33,48,27,77,42,54,31,43,81,77,52,70,50,52,62,49,52,43,23,41,0,1
94,82,94,31,77,23,19,82,39,45,29,77,27,65,43,42,72,68,36,70,51,54,61,44,54,28,23,40,0,1
96,82,91,40,78,24,19,82,31,51,15,79,40,72,19,43,64,60,33,69,51,53,62,43,49,31,24,41,0,1
97,81,91,31,77,23,18,83,38,46,40,83,33,67,37,43,71,67,42,70,50,50,62,39,56,41,24,41,0,1
63,96,56,57,68,20,9,100,25,15,71,28,49,39,28,15,18,27,59,72,54,43,61,38,60,29,28,42,0,1
97,81,93,42,77,24,18,83,46,46,32,68,47,70,25,43,75,64,32,69,49,46,62,40,56,32,24,41,0,1
98,79,92,24,77,24,18,83,36,49,31,78,33,67,29,47,70,61,58,70,50,49,62,32,57,29,24,41,0,1
94,81,93,40,75,26,17,74,42,41,22,84,35,66,30,40,75,71,56,72,45,59,63,47,57,36,25,41,1,1
98,79,87,31,77,23,19,82,47,43,23,81,34,63,33,41,73,71,47,70,50,50,62,34,55,25,24,41,1,1
81,76,81,34,76,23,19,83,33,39,23,68,38,67,33,34,51,51,56,67,51,58,63,41,59,35,24,41,1,1
95,80,90,25,77,24,19,82,42,43,21,82,46,65,28,42,69,67,46,70,50,49,63,43,51,30,24,41,1,1
91,68,84,33,76,24,20,81,49,43,17,79,22,75,36,39,67,68,47,75,53,45,59,47,51,18,23,41,8,1
94,81,93,29,77,23,19,82,38,45,23,77,27,69,36,43,68,68,37,70,50,50,62,41,56,25,24,41,0,1
86,84,85,45,75,23,15,85,25,29,45,48,37,45,36,17,23,26,71,70,52,51,62,42,54,28,25,43,0,0
85,86,85,28,76,26,16,69,48,35,49,57,44,56,25,36,58,69,51,66,69,34,64,36,57,25,26,42,1,1
80,79,85,39,79,26,13,58,43,47,32,84,23,66,37,44,77,78,71,69,36,64,65,40,55,57,27,41,0,1
93,84,86,36,77,22,18,83,31,39,31,69,36,58,37,35,61,61,52,70,51,55,62,34,50,26,25,42,0,1
89,78,94,36,77,24,19,82,44,49,19,76,22,71,36,39,68,66,60,68,49,53,63,44,55,32,24,41,1,1
97,82,89,37,77,23,18,83,42,41,30,76,23,54,37,44,82,76,36,70,49,46,62,33,58,29,24,41,0,1
98,80,91,45,78,27,18,84,47,51,30,71,45,76,13,41,69,59,29,69,50,54,62,24,53,38,24,40,0,1
31,107,31,58,62,19,3,112,19,21,48,58,47,57,31,25,29,28,50,73,52,39,60,40,67,30,26,42,0,0
96,81,91,37,76,23,17,83,34,41,44,70,30,63,35,34,47,54,50,70,51,50,62,44,57,26,25,41,0,0
99,81,85,30,78,23,19,82,42,45,24,78,31,66,35,40,73,70,45,69,51,55,62,44,59,31,24,40,0,1
92,79,91,40,76,27,22,79,35,55,29,76,34,67,21,45,59,64,38,68,48,51,63,41,55,28,23,37,3,1
98,78,88,31,77,23,18,82,47,43,26,82,42,63,39,43,72,72,43,70,51,50,62,34,53,23,24,41,1,1
93,77,91,54,77,25,19,81,40,54,29,67,57,76,31,40,70,62,54,70,49,50,63,53,49,36,24,38,2,1
89,79,87,52,82,22,18,83,26,41,38,72,31,44,45,46,93,78,17,71,51,49,62,8,53,42,24,42,0,0
97,80,94,42,77,24,18,83,43,47,31,79,18,62,19,45,72,75,41,69,50,52,62,43,57,38,24,41,0,1
97,79,87,50,77,24,19,82,40,47,29,67,57,67,22,47,75,72,27,71,50,43,61,32,52,30,23,41,2,1
99,81,90,46,78,25,18,83,37,49,29,80,40,60,26,50,69,81,32,70,50,52,62,36,53,35,24,41,0,1
97,86,77,52,80,26,18,85,34,43,42,61,48,52,35,50,93,98,40,70,50,49,63,41,49,43,23,40,0,0
91,81,88,25,75,23,15,85,26,34,46,55,29,52,24,31,35,34,55,71,53,57,62,37,56,32,26,41,0,0
91,78,90,32,77,25,21,81,40,53,32,77,22,72,35,40,64,69,55,70,50,54,63,48,53,23,25,40,2,1
97,82,91,42,77,23,18,82,43,45,32,63,39,68,33,46,76,76,32,70,49,46,62,38,57,34,24,41,0,1
99,79,90,23,77,24,17,83,40,49,34,78,32,64,31,48,71,66,51,70,51,56,62,46,52,32,24,41,0,1
94,84,82,46,76,21,15,84,26,24,53,42,21,33,41,23,33,41,53,71,52,48,61,37,60,31,27,42,0,0
93,83,90,33,76,23,17,84,32,36,32,58,26,55,41,31,42,47,56,70,51,46,62,31,54,38,26,42,0,0
99,80,87,29,78,24,18,83,44,45,29,83,39,64,27,43,70,75,53,70,50,49,62,32,56,29,24,41,0,1
95,82,94,41,77,26,17,79,34,49,18,76,25,75,46,42,67,65,50,71,47,52,62,27,56,40,24,41,0,1
92,79,91,42,76,27,22,80,36,55,29,75,37,69,23,45,61,64,40,68,48,50,63,42,54,29,23,37,3,1
88,84,87,27,77,25,17,73,46,38,40,65,45,58,26,38,62,68,49,67,63,39,63,38,55,27,25,42,1,1
97,81,92,39,77,24,18,83,42,44,36,79,19,59,25,45,77,77,40,70,50,49,62,39,57,33,24,41,0,1
99,81,87,33,78,23,19,82,42,43,27,78,31,61,36,42,76,72,41,70,50,51,62,40,59,30,24,41,0,1
97,81,93,41,77,24,18,83,43,46,31,78,19,61,23,45,74,76,40,69,50,50,62,41,57,36,24,41,0,1
99,81,87,32,78,23,19,82,42,45,26,75,32,66,35,41,74,71,42,69,50,53,62,43,59,31,24,41,0,1
97,80,90,46,77,27,17,84,45,49,34,66,44,72,16,38,65,56,33,69,51,54,62,25,53,37,23,41,0,1
89,83,87,27,77,25,17,75,45,39,35,69,45,60,26,39,63,68,49,68,60,41,63,39,54,27,25,41,1,1
86,85,85,36,75,26,12,62,40,30,37,66,47,68,42,31,55,60,71,73,38,67,64,36,53,31,24,40,0,1
97,81,90,38,77,23,18,83,42,42,30,76,22,55,35,44,80,76,37,70,50,47,62,34,57,30,24,41,0,1
97,79,88,31,77,23,18,82,46,43,26,81,41,62,39,43,71,72,43,70,51,50,62,35,53,23,24,41,1,1
97,82,91,42,77,23,18,82,43,45,32,64,39,67,33,46,76,76,32,70,49,46,62,38,57,34,24,41,0,1
93,83,87,36,77,22,18,83,32,40,30,69,35,59,36,35,61,62,50,70,51,55,62,35,50,25,25,42,0,1
97,82,90,37,77,23,18,83,41,41,40,78,20,55,33,45,81,79,38,70,50,46,62,35,57,28,24,41,0,1
93,82,87,31,77,24,18,84,38,37,30,75,40,55,23,39,65,67,46,70,51,52,62,43,52,29,24,41,1,1
93,81,88,29,77,24,18,83,39,38,28,77,42,57,24,40,66,67,46,70,51,52,62,43,52,29,24,41,1,1
97,82,89,37,77,23,18,83,42,41,30,76,24,54,37,44,82,76,36,70,49,46,62,33,58,29,24,41,0,1
94,81,87,27,77,23,18,83,44,41,33,76,35,60,34,38,63,66,50,69,51,50,61,35,55,25,23,41,0,1
97,80,92,38,78,26,18,83,43,48,27,73,38,73,22,42,69,63,32,69,50,52,62,31,54,33,24,40,0,1
92,82,87,27,77,23,17,83,43,40,35,73,33,58,37,37,60,62,50,69,51,50,61,37,54,23,23,41,0,1
95,81,87,28,77,24,18,83,44,42,32,78,36,61,32,40,65,68,51,69,50,49,61,34,55,26,23,41,0,1
92,79,91,44,77,27,21,80,36,55,29,73,41,70,24,44,63,64,43,68,49,50,63,44,53,31,23,37,3,1
96,81,85,35,77,22,17,83,43,35,49,61,47,56,27,35,59,64,49,70,51,50,62,36,55,25,25,41,1,1
96,82,89,40,77,25,18,83,38,45,31,70,40,66,25,37,65,60,41,70,51,55,62,30,51,31,25,41,0,1
95,82,93,41,77,25,17,79,34,49,18,76,25,74,45,42,68,65,49,71,47,52,62,27,56,39,24,41,0,1
94,79,89,42,77,24,20,81,40,50,31,72,40,70,28,43,70,71,40,70,50,49,62,40,53,27,24,41,2,1
95,82,88,40,77,24,18,83,37,44,31,69,39,65,27,37,64,61,43,70,51,55,62,30,51,30,25,41,0,1
97,81,91,40,77,24,18,83,37,48,27,79,35,63,29,47,69,76,33,70,50,51,62,38,54,31,24,41,0,1
99,79,90,24,77,24,17,83,40,49,34,78,32,65,31,48,71,66,51,70,51,56,62,46,52,32,24,41,0,1
99,80,88,32,78,25,18,83,45,46,29,81,40,67,24,43,70,72,47,70,50,50,62,30,55,31,24,40,0,1
94,79,89,41,77,24,20,81,40,50,31,72,39,70,29,43,69,70,41,70,50,49,62,40,53,26,24,41,2,1
97,82,90,40,77,23,18,82,43,44,32,67,33,63,34,46,78,76,34,70,49,46,62,36,57,32,24,41,0,1
93,78,91,50,77,25,20,81,39,54,29,69,51,74,29,41,67,63,50,69,49,50,63,50,51,34,24,38,3,1
99,80,90,41,78,26,18,83,46,50,30,74,43,73,16,41,70,63,35,69,50,53,62,26,54,36,24,40,0,1
96,81,94,41,77,25,17,81,38,48,24,77,22,69,33,43,70,70,46,70,49,52,62,34,56,39,24,41,0,1
80,79,85,39,79,26,13,58,43,47,32,84,23,66,38,44,77,78,71,69,36,64,65,40,55,57,27,41,0,1
96,81,89,41,78,25,18,83,40,46,31,70,41,68,23,38,66,60,39,70,51,55,62,29,52,33,25,41,0,1
90,78,90,34,77,25,20,81,39,51,35,74,23,70,36,38,60,65,55,70,50,55,63,46,53,25,25,40,2,1
97,82,90,39,77,23,18,83,42,43,38,72,28,60,32,46,79,78,36,70,50,46,62,36,57,31,24,41,0,1
96,82,86,28,77,23,18,83,34,41,31,73,42,56,27,35,63,69,46,70,50,48,62,38,56,40,24,41,0,1
96,79,88,51,77,24,19,82,40,49,29,67,57,69,24,45,73,69,34,71,50,45,62,37,52,31,24,40,2,1
84,83,85,37,76,26,12,61,41,34,36,70,41,68,41,34,60,64,71,72,37,67,64,37,53,37,25,41,0,1
97,82,90,37,77,23,18,83,41,42,40,76,22,57,32,45,80,79,38,70,50,46,62,35,57,29,24,41,0,1
93,83,88,34,77,22,18,83,33,41,28,71,33,61,36,37,63,64,47,70,51,53,62,37,52,25,25,41,0,1
92,78,91,53,77,25,19,81,38,51,33,65,54,72,32,37,64,58,54,70,50,51,63,50,50,36,24,38,2,1
96,81,92,36,78,25,18,83,42,48,26,74,35,72,25,42,69,64,33,69,50,52,62,33,55,31,24,40,0,1
90,79,90,35,77,25,20,81,38,49,36,72,24,68,36,37,57,63,55,70,50,55,63,45,53,26,25,40,2,1
98,80,90,33,77,23,18,82,42,47,33,70,36,66,32,47,74,71,41,70,50,50,62,42,55,33,24,41,0,1
97,82,89,37,77,23,18,83,42,41,30,76,23,54,37,44,81,76,37,70,49,46,62,33,58,29,24,41,0,1
97,81,93,42,77,24,18,83,43,46,31,79,19,61,21,45,74,75,40,69,50,51,62,42,57,37,24,41,0,1
94,82,86,31,77,24,17,83,30,40,33,66,45,56,24,31,60,63,37,69,50,49,62,39,56,47,24,41,0,1
97,82,89,37,77,23,18,83,42,41,31,77,27,54,37,44,82,75,36,70,49,46,62,33,58,29,24,41,0,1
97,82,89,37,77,23,18,83,42,41,32,76,22,54,36,45,82,76,37,70,49,46,62,33,57,29,24,41,0,1
99,81,90,43,77,25,18,83,37,49,30,80,39,61,26,50,69,79,34,70,50,52,62,37,53,34,24,41,0,1
90,79,90,51,76,25,18,82,33,46,41,61,46,64,35,33,52,50,53,69,50,54,63,44,51,37,25,39,2,1
88,80,91,34,77,24,18,78,45,45,28,70,28,66,33,38,65,67,57,67,55,48,63,41,56,30,25,42,1,1
92,79,90,36,77,26,21,80,38,54,30,76,28,70,29,43,62,67,47,69,49,52,63,45,54,26,24,39,3,1
92,80,88,49,76,25,18,83,33,42,41,61,46,59,30,36,54,55,39,70,51,51,62,33,53,34,25,40,2,1
97,80,89,29,78,24,18,82,42,45,27,81,35,66,30,43,69,73,47,70,50,49,62,35,56,28,24,41,0,1
97,79,89,25,77,24,17,80,40,49,34,79,31,65,32,47,72,67,53,70,49,57,62,45,53,35,24,41,0,1
91,78,90,34,77,25,20,81,39,50,32,74,23,70,34,39,61,65,52,70,50,53,63,47,53,24,25,40,3,1
94,82,90,28,77,23,18,83,33,41,27,72,34,61,33,37,63,67,38,70,50,49,62,42,57,35,24,41,0,1
86,85,85,36,75,26,12,62,40,29,38,64,50,68,43,30,52,58,71,74,38,68,64,35,53,29,24,40,0,1
88,79,91,38,76,24,18,83,40,45,25,71,24,65,35,37,62,61,60,68,50,53,63,42,55,35,25,41,1,1
98,81,89,43,77,25,18,83,35,48,30,78,41,59,26,47,68,79,33,70,50,51,62,37,53,37,24,41,0,1
91,71,86,35,76,25,20,81,46,45,19,78,24,74,33,40,66,67,46,73,52,46,60,46,52,20,23,40,7,1
94,78,90,53,77,24,19,81,40,52,29,67,57,73,28,42,71,65,45,70,50,48,62,46,50,34,24,39,2,1
96,80,92,27,77,23,18,83,39,46,27,77,29,67,34,45,69,67,41,70,51,52,62,43,55,27,24,41,0,1
90,78,86,40,74,26,18,78,39,36,29,68,26,60,34,34,56,57,55,71,50,49,56,46,49,27,26,40,6,1
94,79,89,42,77,24,20,81,40,49,31,71,42,69,28,44,70,71,39,70,50,48,62,39,52,27,24,41,2,1
91,79,89,50,76,25,19,79,38,46,31,66,46,68,32,37,63,58,56,70,49,50,60,50,49,34,25,39,4,1
90,79,90,37,76,25,19,82,36,47,39,69,25,65,37,35,53,58,54,70,50,56,63,44,53,28,25,40,2,1
96,82,92,38,77,25,18,79,36,48,19,77,26,73,44,42,68,66,49,70,48,53,62,31,57,38,24,41,0,1
89,78,93,36,77,24,18,82,43,47,21,75,23,68,34,39,67,66,59,68,50,54,63,43,55,31,24,41,1,1
97,81,91,39,77,24,18,83,42,43,30,77,22,56,32,44,79,76,38,70,50,47,62,36,57,32,24,41,0,1
96,82,91,39,77,24,18,81,38,45,25,77,28,64,41,43,75,70,43,70,48,49,62,30,57,34,24,41,0,1
96,80,87,33,76,24,18,83,42,39,29,76,42,58,37,39,63,64,43,70,51,51,62,33,53,24,24,41,1,1
98,82,89,36,78,23,18,82,42,41,30,78,31,55,36,44,80,74,38,70,50,48,62,35,58,29,24,41,0,1
97,81,92,40,77,24,18,83,42,45,31,79,26,59,25,44,75,75,39,70,50,50,62,40,57,35,24,41,0,1
97,81,93,41,77,24,18,83,42,45,31,79,24,60,23,44,75,75,39,70,50,50,62,40,57,36,24,41,0,1
97,82,89,37,77,23,18,83,42,41,31,77,27,54,37,44,82,75,36,70,49,46,62,33,58,29,24,41,0,1
95,79,89,51,77,24,19,82,40,49,29,67,57,70,25,44,73,69,36,71,50,45,62,39,51,32,24,40,2,1
99,80,90,39,77,25,18,83,38,49,31,79,38,61,27,49,70,77,37,70,51,53,62,39,53,34,24,41,0,1
97,82,92,42,77,23,18,82,43,46,32,67,34,66,30,46,75,76,34,69,50,47,62,39,57,35,24,41,0,1
97,79,88,49,77,24,19,82,40,47,30,68,56,67,23,46,74,72,28,71,50,44,61,33,52,29,24,41,2,1
94,80,85,50,76,24,18,83,35,40,39,59,47,58,26,38,60,60,39,70,51,46,62,32,53,31,25,41,2,1
99,80,90,34,77,25,17,83,39,49,32,79,36,62,29,49,70,73,42,70,51,54,62,41,53,33,24,41,0,1
99,80,89,35,78,25,18,83,45,47,29,79,41,68,22,42,70,69,44,70,50,51,62,29,55,32,24,40,0,1
90,78,89,42,75,25,18,84,31,37,30,65,26,62,26,32,49,45,37,72,52,49,64,42,54,28,24,41,4,1
90,79,87,37,76,25,19,82,35,44,41,65,22,61,35,33,51,58,60,70,50,54,63,43,54,26,26,40,2,1
99,81,89,46,78,25,18,83,36,48,31,78,38,59,26,49,69,80,32,70,50,52,62,36,53,35,24,41,0,1
93,77,91,53,77,25,19,81,39,53,29,67,55,75,30,39,68,61,52,70,50,50,63,52,50,35,24,39,3,1
98,80,91,45,78,27,18,84,47,51,30,71,45,76,13,41,69,59,29,69,50,54,62,24,53,38,24,40,0,1
99,79,90,26,77,24,17,83,40,49,33,79,33,64,31,48,71,67,48,70,51,55,62,45,52,32,24,41,0,1
99,79,90,26,77,24,17,83,40,48,34,77,33,65,32,47,72,67,49,70,51,55,62,45,53,32,24,41,0,1
98,79,89,24,77,24,17,83,37,47,34,76,35,62,31,44,68,65,49,70,51,54,62,45,53,35,24,41,0,1
98,80,90,43,78,27,17,84,44,49,31,70,45,73,15,39,68,60,30,69,50,53,62,27,54,39,24,40,0,1
97,82,90,37,78,23,18,82,41,41,32,78,40,54,35,44,81,74,36,70,50,46,62,34,58,29,24,41,0,1
96,81,88,36,77,25,17,83,36,44,32,68,45,63,20,35,63,62,34,69,50,51,62,33,55,43,24,41,0,1
91,82,88,26,77,23,17,83,43,39,37,70,31,56,39,35,58,59,49,69,51,50,61,38,54,21,22,41,0,1
94,83,85,36,76,24,18,80,34,36,31,67,29,56,38,37,61,64,49,71,49,53,62,41,54,26,25,41,1,1
94,83,86,35,77,23,18,83,33,40,31,71,36,59,35,36,62,63,52,70,51,54,62,34,51,26,25,42,0,1
90,79,90,38,76,25,19,82,35,47,40,68,26,64,37,34,52,57,54,69,50,56,63,43,53,29,25,40,2,1
91,81,91,40,77,26,16,72,37,48,22,79,24,72,43,43,70,69,57,70,44,56,63,31,56,45,25,41,0,1
97,82,90,38,77,23,18,83,42,42,39,74,25,58,32,45,80,78,37,70,50,46,62,36,57,30,24,41,0,1
94,81,93,29,77,23,19,82,38,44,23,76,27,68,35,43,67,68,37,70,50,50,62,41,56,26,24,41,0,1
95,80,90,25,77,24,19,82,42,43,21,82,46,65,28,42,69,67,46,70,50,49,63,43,51,30,24,41,1,1
94,80,88,49,77,24,18,82,36,43,37,63,49,61,28,40,61,60,35,70,51,48,62,33,53,32,24,40,2,1
95,81,87,25,77,23,17,83,31,42,34,71,40,56,29,36,63,65,44,70,51,51,62,44,55,42,24,41,0,1
81,80,85,38,78,26,13,59,43,43,33,80,28,66,38,41,72,74,71,70,37,65,65,39,54,51,26,41,0,1
93,81,89,26,77,24,18,80,43,41,26,77,45,63,27,41,67,67,47,69,54,46,63,41,52,29,24,41,1,1
96,79,88,50,77,24,19,82,40,47,29,67,57,68,23,46,74,71,29,71,50,44,61,33,52,30,24,41,2,1
97,81,92,42,77,24,18,83,43,46,32,72,27,65,25,45,74,76,37,69,50,49,62,41,57,36,24,41,0,1
94,82,93,30,77,23,19,82,37,44,24,76,28,68,36,42,67,67,38,70,50,50,62,40,56,25,24,41,0,1
97,82,90,40,77,23,18,82,43,43,32,68,33,62,35,46,78,76,34,70,49,46,62,36,57,32,24,41,0,1
93,82,88,27,77,23,18,83,30,40,30,70,38,57,31,34,61,66,39,69,50,48,61,42,57,40,24,41,0,1
87,82,89,32,76,25,17,75,46,42,34,66,33,63,30,37,63,67,55,67,59,43,64,39,56,28,25,42,1,1
95,82,87,35,77,24,17,83,30,42,32,71,43,54,27,37,62,71,36,70,50,49,62,40,55,43,24,41,0,1
98,82,88,34,78,23,18,82,41,42,29,79,36,57,35,43,78,73,39,70,50,50,62,38,58,29,24,41,0,1
89,78,93,37,77,24,18,82,42,47,22,74,23,68,36,38,65,64,60,68,50,53,63,43,55,33,24,41,1,1
85,81,86,37,78,24,15,69,42,45,35,76,30,58,36,39,65,65,57,69,43,56,64,39,53,36,25,42,0,1
90,80,90,37,76,24,18,83,40,41,29,72,26,59,28,37,64,66,54,69,50,55,63,43,54,30,24,41,1,1
95,80,90,26,77,24,19,82,41,42,22,81,45,64,28,41,68,65,47,70,50,49,63,43,51,30,24,41,1,1
93,77,91,54,77,25,19,81,40,54,29,67,57,76,31,40,70,62,54,70,49,50,63,52,49,36,24,38,2,1
99,79,90,30,77,25,17,83,42,50,33,76,36,68,26,46,71,64,45,70,51,55,62,40,53,34,24,40,0,1
99,80,88,30,78,24,18,83,44,45,29,82,40,65,26,43,70,74,51,70,50,49,62,31,55,30,24,41,0,1
85,85,85,28,76,26,16,69,48,36,47,58,43,56,26,36,59,69,51,66,68,35,64,36,57,26,26,42,1,1
93,81,89,30,77,24,18,82,39,40,27,74,41,61,31,35,60,56,51,70,52,50,63,42,51,30,24,41,1,1
98,80,91,45,78,27,18,84,46,51,30,71,44,75,14,41,69,59,30,69,50,54,62,25,53,37,24,40,0,1
97,82,90,37,77,23,18,83,41,41,38,78,21,55,34,45,81,78,38,70,50,46,62,34,57,28,24,41,0,1
94,81,90,37,77,25,17,83,45,45,34,68,38,67,26,37,62,56,36,69,51,53,61,31,53,30,23,40,0,1
81,80,85,38,78,25,14,61,43,46,33,82,25,64,37,43,74,75,67,69,38,62,64,40,54,52,26,41,0,1
86,84,87,30,76,25,17,72,47,38,42,61,39,59,28,36,60,68,53,67,64,38,64,37,57,27,26,42,1,1
91,79,90,47,76,25,19,83,33,43,31,64,39,66,27,35,56,50,43,71,51,49,64,46,52,32,24,40,3,1
90,74,85,37,74,25,19,80,43,39,24,72,24,66,35,36,61,61,52,72,51,47,57,46,50,23,25,41,7,1
92,79,90,40,76,27,22,79,35,53,29,75,33,66,22,44,59,63,40,68,48,50,62,41,54,29,23,37,3,1
88,80,89,40,78,26,15,68,39,48,25,80,24,70,42,43,72,72,61,70,42,58,63,33,55,49,26,41,0,1
94,81,93,28,77,23,19,82,38,45,23,77,27,69,36,43,68,68,37,70,50,50,62,41,56,25,24,41,0,1
99,79,91,34,77,26,17,83,43,50,32,75,38,70,22,44,70,62,40,70,51,55,62,35,53,35,24,40,0,1
92,78,91,53,77,25,19,81,38,52,32,66,55,73,32,38,66,60,54,70,50,51,63,51,50,36,24,38,2,1
90,83,88,26,77,25,17,75,45,39,34,70,45,60,27,39,64,68,49,68,59,42,63,39,54,28,25,41,1,1
97,82,91,38,77,24,18,81,39,44,26,77,29,61,40,44,76,71,42,70,49,48,62,31,57,33,24,41,0,1
92,82,89,26,77,24,18,78,44,40,29,75,45,62,27,40,66,67,48,69,56,45,63,41,53,29,25,41,1,1
