V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
71424,64986,75572,32570,61722,19659,15396,62919,32991,47221,23736,61476,26975,54286,36142,30337,53474,46099,41179,54753,41216,42266,49786,37034,40303,26447,14191,33096,326,1
74452,61780,73455,26078,60218,20123,15949,65705,36954,33090,21179,62147,20055,51186,33425,29479,60589,57225,48182,57621,41041,43223,51762,32481,43983,24323,18477,32096,2419,1
66277,58881,73730,28199,63396,17494,13401,62536,36716,38287,19627,60983,14912,54530,34840,36331,54953,51857,28135,51568,42192,35956,48610,31787,41891,20592,22494,32222,971,1
75431,65300,69207,20584,61749,18944,16626,64887,29175,32323,17994,61428,29890,49959,26434,33507,58466,59201,34522,55768,40450,43355,49001,20723,49851,25580,19069,32057,1497,1
71328,67009,68443,36952,60515,17661,11969,67160,19007,25200,38419,36694,29017,35734,33853,11913,17938,21823,60260,56670,42261,43484,49158,33576,42076,25944,21094,34714,37,0
75236,65206,74729,25115,61992,19344,14709,66308,29190,36927,27729,63533,22776,54565,32003,33656,55924,58285,39567,55751,40379,41589,49317,25508,44084,24383,18931,32464,3,1
71172,63862,74666,22953,61919,18112,14709,65796,35573,41160,20409,64072,31619,54233,33397,34419,52972,50340,38046,55012,38716,38250,51329,34121,45116,30507,21413,32412,6,1
79064,65544,70180,37799,62282,18714,14824,65885,25832,39124,27585,62903,23122,48817,16188,37410,58954,59890,25863,55563,39987,38959,49612,27640,43747,27588,19020,32453,22,1
75883,58874,69748,22286,60790,18750,15251,65488,39594,35344,23928,67436,18922,59919,24170,30580,53260,55499,43059,57717,41491,39807,48309,31480,42550,10862,18742,32707,3416,1
77770,65084,73317,32120,61771,19154,14457,66328,28270,37894,31001,62918,19988,51419,28877,36814,57786,58834,25507,55617,40239,40403,49481,29983,44878,28711,19124,32575,0,1
75336,62398,70548,32286,61947,19281,15304,65947,29044,38057,25511,62889,19865,55724,27976,30595,58238,60705,54416,57100,41100,43210,51289,35868,39929,23085,19031,32713,1405,1
79083,65224,71181,37571,62098,19411,14391,66182,29420,38535,18361,60569,29006,46577,25483,38716,58391,62423,19744,55637,40613,44162,49504,33896,43629,31789,19133,32517,10,1
77771,64391,75058,31272,61546,19885,14367,66389,29606,40168,25944,68364,31052,57111,19274,33342,52781,47695,32514,55625,39975,39223,49626,30397,44754,26044,19112,32464,5,1
73480,66778,68245,27233,61816,18091,13606,67159,20679,26468,37830,51533,26723,40556,23372,24373,43259,46021,50147,56358,41420,42418,48971,35901,44144,40264,20124,33123,2,0
74856,64635,75504,20643,61243,18908,14814,66190,32066,35640,27830,62409,17109,53808,28213,36842,54054,60677,30683,55603,40485,41812,49431,34734,41837,32896,18952,32459,402,1
72742,65754,73749,24778,62075,18891,13905,62016,32659,38090,20508,60050,14133,54341,37020,32831,59247,54246,40434,54740,45249,35038,49360,29335,41280,35423,20279,32762,2,1
74230,61794,75116,24895,60872,19960,15222,66129,32051,38013,26202,61049,13165,58714,34989,33147,53068,57542,41119,57054,41329,44647,51148,29954,41419,38037,18424,32068,1619,1
73640,62477,73650,25722,67552,14931,9336,65520,41745,43264,27175,58618,23354,67208,20703,28707,57485,43010,24939,54302,42296,34685,27954,20684,25456,18797,20374,33335,3,1
77400,64020,68929,24604,59835,18450,11874,67265,24568,29836,38887,44879,24448,40817,23332,23496,28187,26584,50390,56383,42219,46242,49656,30112,42722,27021,20664,33108,62,0
75832,65177,76769,33588,61148,20699,13509,63240,27017,39151,26802,67268,27606,58544,28808,33273,54291,53905,39195,56544,38438,46362,49401,33033,46340,34809,19322,32912,1,1
74214,63537,77175,26057,61783,20456,14117,65308,37294,39328,24485,64620,14976,55597,22990,29745,55049,51160,40590,55271,41772,45085,49090,27490,39940,24941,19123,31688,140,1
73195,62210,74220,21868,61517,19478,14812,65693,29716,39824,13658,63054,29084,55716,22408,28632,53255,55561,25678,54295,39085,37669,48984,25922,42895,20253,19133,32581,996,1
76029,66861,69773,25900,63321,17951,15584,65022,36774,29264,30588,49581,35956,39294,19532,37660,69462,70247,20460,55788,39263,36385,49007,30129,45813,16690,18209,31680,3,1
74787,63806,73484,16657,60519,20030,16105,65472,35489,33623,17156,63892,24851,57642,31803,29932,54110,49973,42717,55761,40330,42562,49651,27641,45671,19572,19362,32195,1710,1
18344,23491,0,80000,0,80000,80000,30616,15040,5861,54382,30859,80000,36838,80000,80000,32797,39448,79314,0,2232,67830,47417,80000,65373,78486,80000,0,80000,0
77954,63139,74874,21608,61210,20107,13981,66453,37999,37412,19168,68861,34862,54567,17125,33452,52269,53953,46814,55859,40168,41659,49195,22901,45428,46188,19016,32429,99,1
72114,68602,70204,26876,61762,21006,12745,52132,47945,39424,22282,55773,37316,51418,20843,33749,62955,64531,33076,53602,57852,29003,51831,31552,35349,17273,18778,32150,22,1
76100,65524,74860,31651,62307,19856,15025,65909,24821,41892,22722,65478,32875,56575,14268,35354,49747,53059,26173,55665,40659,44320,49297,38588,42206,26476,18498,31975,8,1
75297,65475,75582,24676,61775,18718,14933,65793,31373,36067,23437,61545,21740,52146,34091,33297,57220,54626,29162,55725,40465,43115,49196,35078,43049,22636,18708,32182,16,1
78960,64347,67602,25652,62406,19134,14531,66213,38121,31527,25103,60950,16357,40523,21805,36694,65200,73831,37719,55878,40241,41431,48959,20922,46128,24838,19197,32588,335,0
76760,65605,72995,32357,62510,19502,15139,65923,24951,41010,11944,63048,31876,57411,15075,34119,51117,47677,26114,55523,40441,42438,49622,34625,39328,24605,19249,32641,0,1
77926,64570,72992,24547,61683,18773,14559,66046,30706,36832,31705,66266,26343,53901,29573,34192,56695,53847,33609,55689,40146,40065,49499,31463,45064,33118,19037,32507,2,1
77783,65002,74343,33748,61643,19236,14422,66085,36590,36814,25707,54749,37499,56017,20312,34020,60016,51140,25844,55572,39510,36867,49658,32088,44631,25855,19097,32556,12,1
78009,63015,73326,19416,61221,19130,14170,66085,29054,39138,24758,62744,26683,53696,23215,37263,55799,49125,46541,56074,40209,39270,49309,25534,45344,23402,19070,32515,305,1
74930,65061,74672,31727,60083,21033,13551,59313,33631,32807,17759,67508,27961,52522,23758,32222,59934,56784,44436,57304,35850,47503,50028,37304,45763,28754,19740,33035,1008,1
78487,63205,69802,24616,61660,18236,14846,65522,37218,34544,18524,64556,27511,50663,26205,32961,58521,56539,37479,56164,40289,39668,49219,27238,44086,20056,19042,32530,860,1
65175,60423,64930,27190,61190,18470,14896,66661,26682,30837,18161,54695,30339,53492,26502,26876,40634,41116,44964,53820,40643,46317,50007,32609,46865,28282,18966,32615,739,1
75807,64043,72376,19919,61987,19002,15181,65827,33623,34044,16418,65715,36648,51609,22368,33398,55469,53518,37104,56203,40197,39502,50208,34171,40753,23927,19113,32671,583,1
72767,54789,67560,26655,60435,19338,16000,65155,39324,34267,13471,63118,17537,60187,28817,31322,53678,54363,37932,59862,42443,35848,47119,37403,40754,14307,18306,33102,6620,1
75319,65113,74727,22872,61882,18305,15021,65889,30429,35601,18425,61521,21471,55036,28550,34549,54209,54491,29276,55676,40226,39687,49332,33039,45147,20106,18996,32428,94,1
69104,67424,68097,36159,59615,18259,11776,68284,20235,23173,35883,38358,29471,35907,28772,13432,18557,21065,56899,56193,41956,40472,49210,33443,43391,22683,20182,34224,342,0
67743,68469,67876,22362,60908,20743,12800,54882,38527,28339,38834,45806,35213,44478,20142,28532,46593,55103,40594,52921,54817,27376,51027,28542,45529,20224,20890,33605,813,1
63843,63406,67895,31140,62900,20520,10746,46098,34793,37351,25615,67415,18095,52768,29958,35377,61585,62635,56865,55308,29018,51370,51811,31793,43703,45610,21517,32647,38,1
74466,66857,68902,29175,61805,17847,14404,66460,24723,31595,24722,54873,28738,46421,29256,27652,48435,49174,41505,55990,41087,44094,49719,27496,39848,20415,20389,33374,124,1
71489,62007,75315,28987,61500,19019,14859,65646,35447,39033,15107,61080,17209,56621,28688,31391,54350,52473,48163,54385,39564,42766,50604,34810,44110,25254,19188,33192,649,1
78788,63895,72996,36101,62165,21828,14030,67006,37266,40896,24183,56560,35808,60921,10076,32696,55573,47296,22957,55417,40274,43280,49677,19336,42498,30302,19087,32297,105,1
24512,85942,25196,46785,49511,15429,2314,89378,15478,16480,38239,46436,37872,45424,24935,20205,22823,22616,40231,58394,41365,31402,47960,31896,53783,24194,21122,33361,3,0
79477,64758,68353,23625,62375,18001,15050,65354,33261,35706,19438,62747,24452,52779,28373,32063,58395,56145,35813,55578,40543,44020,49222,35260,47443,24401,19021,32389,3,1
73810,63283,72672,32097,61004,21809,17589,63591,28039,43811,22887,60806,27252,53980,17074,36237,47537,51207,30323,54265,38607,40418,50337,32623,43651,22681,18166,29298,2583,1
75199,68836,64814,34796,64286,20835,14910,67743,24540,31140,32964,47282,35179,40890,21945,41675,72455,77003,18804,55788,39748,36473,48963,33048,48129,33674,18563,32271,3,0
78163,62794,70541,24559,61442,18455,14697,65645,37432,34420,20441,65649,33382,50077,31423,34360,57629,57962,34014,56394,40490,40096,49271,27506,42418,18486,19077,32594,1115,1
74231,61740,72866,43076,61963,19783,15486,64776,31794,43258,23397,53646,45749,60759,24766,31805,55741,49872,43216,55755,39529,39681,50019,42109,39517,28755,19137,30690,1978,1
71369,63334,69316,41329,65559,17664,14076,66771,20639,32611,30793,57300,24584,35224,36083,36780,74367,62113,13232,56780,40586,39185,49975,6642,42463,33762,19353,33274,2,0
77699,64380,74897,33716,61241,19586,14059,66633,34207,37651,24866,63341,14653,49947,15562,35645,57983,60343,32426,55569,40167,41262,49374,34069,45408,30450,19189,32574,2,1
77383,63400,69981,40040,61968,18911,15178,65416,32121,37450,23550,53773,45613,53708,17734,37373,59740,57372,21505,56762,40060,34695,49115,25713,41820,23623,18793,32661,1780,1
78991,64808,72012,36505,62013,20171,14164,66546,29632,39500,23431,63831,31844,48189,20658,39785,55339,64626,25204,55707,40324,41538,49652,28585,42164,27817,19150,32490,54,1
77311,68732,61336,41412,63805,20778,14278,68230,27357,34773,33209,48731,38142,41864,27847,40054,74713,78405,32273,55897,39978,38963,50040,33080,38860,34068,18665,32091,3,0
72925,65021,70478,19924,59861,18536,12343,67982,21083,27078,37058,44093,23411,41200,18978,24579,27776,27465,44152,56655,42369,45750,49611,29750,44761,25956,20760,33074,374,0
77773,65251,71655,29335,61932,18752,14517,66304,32718,33199,33312,62800,15830,43858,25439,35969,64820,63598,30799,55655,39683,37183,49409,27829,45711,22638,19244,32678,3,1
72728,62429,72009,25807,61543,19769,16496,64600,32385,42039,25505,61315,17521,57988,28269,31948,51041,55360,44133,55829,39701,43410,50217,38476,42199,18651,20052,32249,1975,1
77952,65561,72705,33570,61896,18440,14651,65770,34546,36088,25962,50374,31237,54114,26392,37058,60914,60554,25608,55604,39591,36445,49453,30654,45620,27222,19024,32596,10,1
79411,62903,71922,18784,61213,19153,13846,66251,32032,39096,27025,62726,25959,51584,25091,38100,56842,52432,40711,55832,40762,44629,49745,36698,41936,25591,19111,32409,62,1
75271,67501,65482,36505,60509,17138,12118,67239,20668,19058,42651,33594,16803,26119,33021,18016,26594,32860,42387,56555,41634,38048,49172,29641,48220,24665,21315,33725,3,0
74011,66334,72002,26020,60905,18512,13276,67010,25896,28667,25823,46005,20944,44306,32545,24849,33568,37683,45143,56345,40667,36457,49364,25195,43109,30175,20739,33229,8,0
79249,64064,69799,23221,62171,19339,14556,66010,35305,36010,22823,66534,31327,51216,21456,34518,56007,59941,42006,55776,39966,39271,49456,25385,44449,23314,19078,32409,132,1
76336,65371,74817,32685,61573,20449,13783,62957,27063,39300,14068,60787,20055,60045,36653,33805,53757,51850,40002,56456,37919,41574,49546,21432,44881,31889,19332,32983,2,1
73867,63074,72699,33584,61134,21534,17305,63751,28548,43736,22956,59836,29757,54898,18115,35637,48648,51026,32069,54467,38732,40318,50294,33907,43091,23504,18298,29487,2501,1
70206,67117,69250,21615,61237,20211,13528,58226,37029,30082,31986,51888,35651,46656,20822,30018,49305,54619,39528,53924,50351,31081,50777,30261,44070,21355,20348,33320,743,1
77735,64802,73326,31592,61576,19182,14281,66474,33485,35493,28961,63078,15224,46995,20350,35802,61297,61921,31637,55611,39932,39285,49391,31044,45555,26663,19216,32624,3,1
78831,65020,69627,26003,62229,18245,14874,65634,33232,34479,21644,62538,24595,48680,28630,33426,61105,57667,33127,55637,40160,41161,49283,31810,46937,23847,19119,32514,3,1
77733,64573,74205,32874,61389,19384,14165,66528,34126,36648,24725,62765,15404,48555,18419,35630,59469,60405,31764,55589,40046,40304,49377,32510,45535,28948,19202,32599,3,1
79160,64924,69257,25691,62275,18092,14967,65440,33527,35786,20793,60178,25862,53056,27961,33100,58918,57061,33693,55583,40345,42447,49270,34303,47065,24987,19022,32432,4,1
77480,64374,72020,37122,61939,21368,13775,67041,35945,39180,26906,52471,35394,57517,12691,30449,51728,44591,26210,55438,40415,43106,49768,20381,42134,29905,18763,32501,104,1
71538,66386,69993,21212,61416,19924,13921,60033,36219,31024,28285,55175,35888,47834,21190,30822,50770,54357,38952,54466,47937,33083,50642,31191,43281,21967,20054,33166,705,1
68588,67768,67927,28863,60366,20608,9558,49597,32031,24338,29897,52583,37633,54485,33780,24760,43872,48098,57135,58552,30224,53902,51026,28486,42389,25060,19166,32331,11,1
77844,65198,71967,30151,61867,18728,14507,66188,33862,33406,24268,60905,17833,44051,27661,35581,64276,60604,29624,55653,39655,37206,49387,27468,45947,24088,19244,32679,3,1
77955,63013,70378,24857,61404,18505,14660,65534,36766,34044,20732,64897,32732,49743,31381,34033,57061,57525,34332,56397,40406,40238,49294,27828,42466,18627,19118,32596,1113,1
77949,65555,72662,33423,61901,18446,14649,65780,34496,35963,25924,50808,31002,53692,26488,37000,61069,60531,25736,55609,39591,36462,49450,30508,45640,27068,19033,32600,9,1
74543,66698,69431,28603,61812,17888,14460,66408,25241,31959,24150,55476,28078,47204,29192,28279,48959,49656,40395,55961,41009,43694,49684,28000,40329,20387,20263,33288,121,1
74327,65549,69794,24584,61452,19010,14372,66983,30705,29574,24373,60272,32245,43977,18465,31049,51800,53848,36678,56016,40760,41809,49911,34001,41545,22893,19566,32731,568,1
74676,65195,70402,23486,61578,19008,14562,66711,31392,30627,22500,61554,33282,45774,19384,31602,52664,53770,36778,56060,40627,41266,49981,34041,41358,23136,19459,32717,571,1
75530,64861,69935,21996,61712,18734,14092,66171,34829,33106,26463,60858,27643,47610,26897,30794,50536,52738,40339,55515,40423,39664,48944,28222,43850,19666,18432,32422,152,1
77774,65252,71655,29336,61932,18751,14518,66303,32717,33196,33271,62807,15916,43848,25455,35966,64821,63575,30790,55656,39682,37184,49409,27824,45715,22640,19244,32678,3,1
77391,64385,73693,30772,62051,20409,14429,66556,34512,38763,21863,58559,30033,58551,17518,33442,55024,50195,25502,55522,40255,41833,49538,24856,43565,26195,19050,32350,101,1
73942,65201,69993,21473,61515,18475,13894,66240,34625,31866,28018,58434,26069,46071,29221,29204,48199,49661,39628,55404,40618,39832,48725,29434,43594,18108,18156,32428,161,1
76381,64678,69904,22276,61817,18872,14198,66134,34938,33770,25631,62156,28485,48435,25653,31645,51787,54385,40720,55575,40318,39574,49061,27573,43987,20500,18579,32419,148,1
73937,62819,72731,35396,61292,21200,16957,63947,29167,43645,23040,58655,32810,56017,19385,34905,50002,50806,34197,54713,38884,40197,50242,35473,42409,24506,18458,29717,2401,1
77154,65056,67869,27659,61434,17961,13863,66141,34092,27957,38826,48823,37881,45023,21907,27622,46955,51297,38942,56292,40805,40114,49474,28616,43989,20309,19873,32942,485,1
76472,65482,70803,32390,61972,19695,14231,66713,30546,35913,24472,55656,32020,53153,20352,29994,51749,48302,32894,55724,40710,43716,49699,23708,41078,25005,19784,32874,115,1
76396,65370,74687,32563,61588,20376,13814,63080,27326,39043,14462,60777,19988,59384,36378,33874,54207,52194,39579,56425,37984,41378,49540,21626,44926,31545,19329,32971,2,1
75170,62938,70945,33274,61766,19319,15804,65028,32246,39632,24480,57358,32259,55743,22742,34794,55604,56415,32262,56318,39889,38838,49639,31780,42001,21259,19392,32465,1873,1
76147,65704,70495,31870,61945,19396,14259,66672,29604,35214,24512,55529,31489,52064,21792,29615,51213,48443,34287,55767,40771,43777,49702,24321,40879,24263,19882,32955,117,1
77701,64915,72966,31716,61967,19516,14465,66316,29912,38131,21673,63019,28200,50594,23430,37946,54942,61066,26634,55696,40290,40888,49539,30149,43212,25109,19096,32468,68,1
79345,62939,71967,18850,61223,19139,13865,66245,32006,39040,26886,62706,25887,51639,25147,38043,56799,52465,40526,55830,40753,44549,49739,36639,41988,25503,19109,32409,63,1
79151,64028,70480,25963,62170,19869,14444,66222,35722,37050,23112,64410,32281,53282,19033,34130,55914,57249,37950,55700,40031,40125,49503,24097,44033,24802,19079,32385,127,1
75008,62904,71016,32776,61751,19349,15851,65000,32255,39792,24548,57622,31277,55892,23110,34605,55300,56345,33052,56286,39877,39142,49677,32226,42014,21086,19436,32451,1879,1
77922,65479,72277,32157,61922,18493,14625,65893,34284,34898,25329,53962,26675,50218,27529,36532,62462,60586,26870,55626,39584,36483,49430,29151,45766,25751,19105,32632,7,1
74124,62131,72817,40298,61720,20296,16019,64476,30843,43398,23268,55458,41069,59044,22819,32927,53665,50210,39954,55378,39296,39868,50100,39708,40563,27218,18891,30338,2131,1
78909,63939,72155,32714,62167,21173,14168,66744,36750,39611,23825,59183,34630,58369,13069,33175,55687,50621,27966,55512,40193,42226,49619,20927,43011,28465,19084,32326,112,1
76973,64908,74854,33167,61418,20045,13912,64675,30403,38529,19116,61981,17530,55324,26793,34665,55733,55821,36460,56042,38970,41428,49466,27340,45128,31216,19266,32792,2,1
64065,63441,68018,31167,62876,20519,10800,46397,34656,37385,25410,67297,18130,52897,30077,35349,61446,62444,56565,55328,29177,51196,51771,31609,43724,45366,21479,32653,38,1
76949,65155,71254,33154,62012,20134,14190,66774,31928,36938,24412,55842,32800,54751,18238,30549,52535,48095,30850,55661,40620,43627,49695,22809,41370,26095,19641,32755,113,1
72345,62692,71871,27300,61345,19851,16120,64885,30901,40434,27794,58997,18534,55631,28752,30424,47692,52029,43887,55743,39891,43884,50308,37081,42288,20164,20158,32101,1907,1
77849,65382,72099,31126,61917,18620,14574,66078,33491,34421,30203,57544,22347,48196,25842,36430,63168,62311,28603,55634,39644,36871,49428,29024,45672,24577,19151,32643,6,1
76507,65274,68711,22229,61822,18599,14133,66313,27082,32606,24951,58771,33902,45136,21991,28112,50414,55397,36634,55647,40219,38665,49269,30320,45128,31957,18923,32513,103,1
76572,62973,70723,40821,61967,19135,15258,65251,32037,38945,23511,53740,45648,55522,19543,35940,58711,55442,27091,56503,39924,35978,49348,29932,41228,24943,18882,32154,1831,1
67505,66773,67920,29382,60944,20588,9829,48798,32661,27306,28920,55967,33176,54094,32908,27182,47913,51415,57073,57812,29949,53324,51205,29240,42689,29748,19702,32403,17,1
77797,65292,71795,29900,61927,18710,14535,66233,32963,33585,32330,61140,17888,45228,25566,36115,64298,63192,30106,55648,39670,37084,49415,28206,45699,23250,19214,32667,4,1
74735,66305,70744,27182,61829,17992,14599,66279,26528,32862,22730,56975,26440,49146,29033,29833,50261,50855,37638,55890,40815,42700,49596,29249,41524,20318,19948,33075,115,1
73539,62164,72570,42343,61659,19881,15176,65099,30066,41113,26509,51947,42804,57465,25876,29962,50947,46611,43051,55661,39788,40813,50160,39865,40023,29108,19402,30740,1894,1
76915,64552,73930,28959,62012,19926,14565,66403,33575,38037,21074,59238,28068,57744,20049,33696,54837,51180,26368,55557,40248,41341,49490,26733,43928,24798,19038,32368,99,1
72124,62844,71791,28162,61231,19898,15903,65050,30043,39506,29116,57657,19119,54269,29031,29543,45757,50104,43745,55694,40001,44157,50360,36276,42339,21038,20219,32015,1868,1
78633,64319,72339,26664,61577,18773,14275,65995,33372,37493,26458,56143,28772,52932,25784,37545,59012,56760,32661,55711,40138,40267,49590,33477,43899,26460,19064,32509,34,1
77841,65330,71552,29630,61961,18622,14565,66063,33693,32834,24002,60518,18374,43389,29725,35541,65094,60498,29356,55679,39545,36638,49392,26323,46015,23214,19254,32701,3,1
77718,64487,74513,33248,61323,19474,14118,66574,34162,37094,24788,63021,15071,49173,17150,35637,58809,60378,32058,55580,40100,40730,49376,33202,45479,29615,19197,32588,2,1
75237,65747,68991,24796,61673,18863,13832,66673,24050,32295,26169,53166,36034,44809,19578,24974,47942,50538,29938,55510,40397,39338,49241,31008,44963,37243,18859,32531,84,1
77850,65315,71524,29534,61961,18620,14567,66150,33611,32809,25818,60925,17892,43239,28856,35643,65204,61178,29466,55664,39592,36667,49393,26663,45976,22988,19251,32693,3,1
79035,64608,72003,34646,61929,20065,14130,66515,29884,39458,23808,63715,31226,48545,21123,39608,55497,63347,26830,55720,40370,41862,49662,29436,42140,27583,19146,32481,55,1
72199,62986,71997,40920,61069,20071,14576,65726,26716,36956,32542,48653,37094,51079,28029,26388,41655,40289,42732,55479,40289,43008,50432,35514,41003,29791,19916,30836,1733,1
70331,64005,73015,26939,61317,19552,14222,62319,36399,35727,22441,56358,22774,52867,26046,30507,51952,53286,45823,53932,44279,38009,50735,32872,44548,23699,19715,33320,700,1
73246,62837,72326,28817,61285,20745,17019,64117,30305,42887,24252,61071,22178,56070,22911,34001,49364,53372,37523,55080,39177,41978,50274,35674,42894,20580,19150,30837,2266,1
73831,63946,70386,39170,61033,19608,14368,66116,26675,33515,33021,48507,36645,46814,24334,29191,43227,43966,30867,56016,40611,40431,49956,26285,42325,27036,19762,31918,1614,1
77991,64400,71376,23109,62079,19008,14705,65972,33744,35879,21415,64929,28172,52439,23727,34528,55431,58197,37931,55744,40049,39404,49416,27835,44672,22287,19051,32415,120,1
77730,62958,71487,20118,61395,19301,13511,64075,32330,38908,26872,63232,25110,51712,25616,37806,57354,53534,42455,55776,39494,45357,49968,36168,42127,27753,19371,32435,60,1
72532,62643,71919,27188,61254,19788,16194,65038,30801,39885,25470,59531,18178,56326,26902,30859,48744,51853,41676,56085,40036,42788,50488,37548,42434,19450,19964,32365,2023,1
74839,65609,71839,22252,61733,18165,14502,66173,26117,33146,21894,57621,27554,48761,26013,29598,50645,53254,30428,55619,40313,39047,49239,33660,45380,28103,18910,32500,87,1
69092,68231,67931,28621,60097,20617,9432,49968,31738,22956,30352,51009,39708,54668,34185,23632,41992,46555,57163,58896,30352,54170,50943,28135,42249,22878,18916,32298,8,1
70579,62984,72962,30747,61108,18828,14336,66375,31999,35633,20367,57018,19095,51749,28068,29559,49308,49114,47613,54606,39903,42160,50479,33633,44215,27883,19627,32966,669,1
78347,65008,71448,34487,61947,19877,14111,66550,28355,38192,23877,62271,32412,47089,20896,37498,54045,62877,26117,55684,40339,41085,49580,29379,42637,29354,19102,32505,57,1
72970,56443,68555,27715,60546,19819,16310,64850,37126,36126,15305,62668,19429,58978,26530,32279,52482,53748,36450,58772,41696,36738,47746,36472,41319,15938,18278,32361,5834,1
75265,62285,71920,42080,61964,19497,15385,64986,31901,41353,23447,53687,45705,58446,22459,33632,57053,52333,36094,56085,39704,38045,49723,36730,40272,27071,19024,31337,1913,1
76691,64372,73786,21501,61657,18590,14627,66011,30967,36773,21308,61925,22976,53879,27390,35739,55092,53801,33110,55729,40406,41344,49470,34266,44070,21946,19034,32422,83,1
71706,62608,68679,32016,59013,20698,14691,62536,31311,28894,22884,54224,20402,47684,27542,27204,44942,45238,43974,56647,40249,38862,44731,36680,38954,21605,20917,32148,4913,1
75352,62976,70866,33829,61782,19286,15753,65060,32236,39453,24403,57064,33355,55576,22331,35006,55944,56494,31379,56355,39903,38498,49596,31282,41986,21453,19343,32481,1865,1
73143,63232,71494,39812,60665,20324,14997,63559,30414,37168,24620,52524,36855,54074,25595,29495,50458,46799,44401,55601,39465,39832,47716,40003,39039,27220,20184,31083,2801,1
71719,63122,71646,29742,61022,19985,15506,65352,28473,37808,31537,55205,20191,51776,29543,27931,42214,46580,43485,55603,40203,44658,50456,34801,42433,22638,20331,31858,1797,1
77039,65234,73371,30658,61752,19901,14066,63493,28450,38496,15270,61226,21039,58419,34801,33415,54795,52811,39064,56260,38506,42121,49473,24526,45455,30214,19263,32850,3,1
