V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1130,977,1121,343,928,275,225,988,456,534,276,923,322,826,428,518,813,817,439,835,603,595,740,496,677,302,285,486,1,1
1037,1011,1021,542,894,274,177,1024,304,348,538,575,442,539,432,201,278,316,853,843,629,607,738,502,651,340,303,513,5,0
1016,1027,1018,335,914,311,192,823,578,425,583,687,528,667,302,428,699,827,609,794,822,411,765,428,683,303,313,504,12,1
958,951,1018,467,943,308,161,691,522,560,384,1011,271,792,449,531,924,940,853,830,435,771,777,477,656,684,323,490,1,1
1117,1003,1034,438,927,268,216,997,371,474,371,823,431,696,439,415,727,738,623,840,616,661,746,412,598,306,306,501,2,1
1072,930,1130,435,922,285,223,985,532,585,227,916,258,849,430,471,815,787,722,816,593,641,759,522,662,379,288,498,10,1
1168,980,1072,444,930,279,219,992,507,491,363,908,275,647,444,534,979,910,438,835,594,548,741,396,691,346,289,490,0,1
1182,958,1095,542,932,327,210,1005,559,613,363,848,537,914,151,490,834,709,344,831,604,649,745,290,637,455,286,484,2,1
368,1289,378,702,743,231,35,1341,232,247,574,697,568,681,374,303,342,339,603,876,620,471,719,478,807,363,317,500,0,0
1153,976,1086,442,911,279,200,1000,413,496,525,843,359,755,424,407,568,642,604,839,614,606,743,532,683,316,299,494,0,0
1192,971,1025,354,936,270,226,980,499,536,292,941,367,792,426,481,876,842,537,834,608,660,738,529,712,366,285,486,0,1
1107,949,1090,481,915,327,264,954,421,657,343,912,409,810,256,544,713,768,455,814,579,606,755,489,655,340,272,439,39,1
1168,981,1073,443,930,279,219,991,498,490,374,933,372,639,435,532,977,899,437,836,594,554,741,400,693,345,289,491,0,1
1128,1033,972,522,964,313,224,1016,368,467,494,709,528,613,329,625,1087,1155,282,837,596,547,734,496,722,505,278,484,0,0
1172,942,1058,368,922,277,220,985,561,516,307,985,501,751,471,515,864,869,510,846,607,601,739,413,636,277,286,489,17,1
1113,926,1093,646,929,297,232,972,477,649,351,805,686,911,371,477,836,748,648,836,593,595,750,632,593,431,287,460,30,1
1071,950,1040,620,983,265,211,1002,310,489,462,859,369,528,541,552,1116,932,198,852,609,588,750,100,637,506,290,499,0,0
1165,966,1123,506,919,294,211,999,513,565,373,950,220,749,233,535,870,905,486,834,603,619,741,511,681,457,288,489,0,1
1161,951,1050,601,930,284,228,981,482,562,353,807,684,806,266,561,896,861,323,851,601,520,737,386,627,354,282,490,27,1
1185,972,1080,548,930,303,212,998,444,593,351,957,478,723,310,597,830,969,378,836,605,623,745,429,632,417,287,487,1,1
1160,1031,920,621,957,312,214,1023,410,522,498,731,572,628,418,601,1121,1176,484,838,600,584,751,496,583,511,280,481,0,0
1094,975,1057,299,898,278,185,1020,316,406,556,661,351,618,285,369,417,412,662,850,636,686,744,446,671,389,311,496,6,0
1167,979,1075,440,929,281,218,995,491,498,500,942,237,658,382,540,972,954,462,835,595,558,741,417,686,340,289,490,0,1
1091,936,1080,387,923,297,247,969,486,631,383,920,263,870,424,479,766,830,662,837,596,651,753,577,633,280,301,484,30,1
1169,983,1091,504,928,277,220,987,518,541,389,756,469,812,396,556,914,908,384,834,594,547,742,460,684,408,285,489,0,1
1191,944,1079,282,918,287,208,994,480,586,405,941,389,774,376,572,853,786,611,837,611,669,746,550,629,384,287,486,1,1
1129,1013,982,548,908,257,182,1009,310,286,640,504,252,392,495,270,399,493,636,848,625,571,738,445,723,370,320,506,0,0
1110,995,1080,390,914,278,199,1005,388,430,387,690,314,665,488,373,504,565,677,845,610,547,740,378,647,453,311,498,0,0
1189,961,1047,348,933,290,218,990,530,540,342,998,470,768,322,518,840,899,630,837,599,589,742,381,667,350,286,486,2,1
1145,981,1122,490,924,307,207,944,406,589,211,912,301,901,550,507,806,778,600,847,569,624,743,321,673,478,290,495,0,1
1108,946,1090,504,917,323,260,956,428,656,344,898,446,823,272,535,730,765,481,817,581,605,754,509,646,353,274,442,38,1
1053,1007,1039,324,919,303,203,873,555,451,480,778,535,700,312,450,740,819,593,809,755,466,762,454,661,320,305,500,11,1
1166,972,1100,474,924,288,214,997,502,532,434,946,228,705,305,537,919,929,475,834,599,589,741,466,683,400,288,489,0,1
1182,975,1044,390,933,274,223,985,498,517,325,938,369,730,429,501,917,865,497,835,602,617,739,477,704,358,287,488,0,1
1056,979,1040,434,930,274,200,917,492,520,449,840,413,631,420,429,688,683,579,834,565,612,755,467,626,273,278,505,0,1
1166,969,1113,493,921,291,212,998,512,550,371,941,231,728,276,534,892,906,476,834,601,605,741,488,683,434,288,489,0,1
1187,974,1039,385,934,271,225,982,503,537,312,903,388,796,419,497,884,856,505,834,605,637,739,515,706,375,285,486,0,1
1162,966,1080,557,929,321,207,1006,539,588,404,787,531,863,190,457,776,669,393,832,606,647,747,306,632,449,281,488,2,1
1073,996,1050,318,921,299,209,900,543,465,424,828,538,718,318,462,762,815,584,817,719,496,760,468,649,329,301,497,11,1
1029,1017,1019,433,905,309,143,744,480,365,448,789,564,817,507,371,658,721,857,878,453,809,765,427,636,376,287,485,0,1
1168,978,1080,452,928,281,218,993,508,501,364,914,268,661,415,534,964,909,444,835,595,558,741,412,689,361,289,490,0,1
1169,945,1056,373,921,278,220,983,551,511,311,973,491,746,471,510,856,863,515,846,606,604,739,417,637,279,287,489,17,1
1169,983,1090,501,929,277,220,987,517,539,389,762,465,805,397,555,916,908,386,834,594,547,742,458,685,406,285,489,0,1
1118,1000,1041,429,927,268,217,996,379,479,362,832,421,708,438,424,734,745,606,839,615,655,745,420,605,306,304,499,2,1
1167,979,1074,441,929,281,218,994,493,497,480,937,243,656,391,539,973,948,458,835,595,556,741,414,686,341,289,490,0,1
1115,983,1047,369,922,285,216,1005,461,444,366,904,484,660,277,466,777,808,550,840,611,627,749,510,623,343,293,491,9,1
1120,978,1056,352,924,285,218,1001,471,459,337,923,499,687,291,474,790,807,552,841,609,619,750,511,620,347,292,491,9,1
1168,980,1072,444,930,279,219,992,506,491,364,911,289,645,443,533,979,908,438,835,594,549,741,397,691,346,289,490,0,1
1133,973,1049,330,926,281,211,993,522,497,397,913,415,714,403,462,758,791,605,833,606,595,734,423,658,295,276,486,2,1
1167,979,1075,440,929,281,218,995,491,498,499,942,239,658,382,539,972,954,462,835,595,558,741,417,686,340,289,490,0,1
1161,966,1105,462,931,306,216,998,518,581,328,878,450,878,263,502,825,753,383,833,604,627,743,373,653,393,286,485,2,1
1109,978,1050,322,923,277,208,994,519,478,420,877,391,691,438,438,723,745,594,831,609,597,731,442,654,272,272,486,2,1
1146,970,1049,334,927,283,213,992,524,507,384,932,427,727,385,475,777,816,611,834,605,594,736,414,660,308,279,486,2,1
1109,942,1091,531,919,318,254,959,438,655,346,880,492,840,291,524,750,762,513,821,583,603,754,532,636,368,277,446,36,1
1168,981,1073,443,930,279,219,991,501,490,370,925,341,641,438,532,978,902,437,836,594,552,741,399,692,346,289,490,0,1
1157,976,1018,415,922,269,208,992,511,419,582,732,568,675,329,414,704,769,584,844,612,602,742,429,660,305,298,494,7,1
1147,982,1062,486,930,295,213,1001,458,539,367,835,480,797,305,450,776,725,493,836,611,656,745,356,616,375,297,493,2,1
1146,981,1120,488,924,306,207,946,410,586,217,912,300,891,546,508,813,783,594,846,570,621,743,324,674,473,290,495,0,1
1128,944,1064,499,926,290,237,975,484,594,367,860,484,836,341,522,834,846,484,845,598,583,745,477,630,319,291,487,28,1
1142,986,1057,478,929,291,214,1000,444,528,368,833,472,781,327,444,768,727,514,837,612,657,746,365,613,364,298,494,2,1
1166,974,1094,476,930,293,217,995,449,572,325,945,423,759,351,569,824,916,400,835,604,613,743,452,648,377,286,487,1,1
1190,944,1080,283,918,287,208,994,480,586,403,941,388,775,377,571,852,787,608,837,611,668,746,550,630,383,287,486,1,1
1187,960,1057,389,933,298,217,993,536,556,347,966,484,799,285,512,839,859,569,835,600,602,743,361,661,372,286,486,2,1
1125,944,1065,492,926,290,238,975,484,597,368,864,469,838,347,519,830,845,496,844,598,587,745,483,630,316,292,487,28,1
1169,982,1084,482,929,277,219,988,514,523,380,809,400,753,413,548,937,909,403,834,594,547,741,437,686,386,287,489,0,1
1112,932,1092,604,926,304,240,967,463,651,349,832,616,886,342,494,805,753,599,831,589,598,751,596,608,408,283,455,32,1
1184,959,1082,491,932,318,213,1001,551,594,357,888,519,876,196,498,835,759,419,833,603,633,744,314,645,427,286,485,2,1
1155,974,1123,497,921,301,209,970,456,578,287,930,263,830,402,520,836,837,547,841,585,621,742,410,677,468,289,492,0,1
961,952,1020,468,943,308,162,696,520,561,381,1009,272,793,451,530,922,937,848,830,438,768,777,474,656,680,322,490,1,1
1154,977,1069,497,930,302,213,1002,479,554,366,838,492,821,274,458,788,721,463,835,609,654,745,342,621,391,295,491,2,1
1085,940,1078,409,920,298,242,973,464,607,417,885,278,834,431,456,715,780,658,836,598,658,755,556,634,302,302,482,29,1
1168,981,1081,467,929,279,219,991,502,516,453,863,335,723,388,546,948,935,429,835,595,553,741,435,685,369,287,490,0,1
1148,979,1031,333,927,279,212,995,406,489,374,882,509,677,330,422,756,831,550,835,603,580,739,455,677,479,284,488,2,1
1149,945,1061,612,929,287,229,979,481,584,353,806,685,833,293,539,881,832,406,848,599,540,740,449,618,374,283,482,27,1
1013,1002,1019,441,914,309,147,732,490,410,434,840,498,811,494,408,719,771,856,867,449,800,768,439,640,446,296,486,0,1
1167,979,1077,449,929,281,218,993,494,504,485,917,268,678,383,542,964,948,452,835,595,556,741,423,685,349,288,490,0,1
1121,995,1061,408,927,270,219,994,398,493,341,855,397,737,435,447,754,763,565,838,612,641,744,439,623,305,299,496,2,1
1103,932,1089,635,925,298,228,976,451,617,398,779,642,862,388,449,764,699,646,835,597,612,752,598,600,437,291,461,28,1
1154,968,1109,434,930,299,218,996,504,571,316,889,421,866,301,505,823,768,396,833,604,620,742,401,659,372,286,486,1,1
1082,943,1077,422,918,298,239,976,451,593,437,865,287,814,435,443,686,752,656,835,600,662,755,544,635,316,303,480,28,1
1179,965,1085,400,924,282,214,990,501,562,397,842,432,794,387,563,885,851,490,836,602,604,744,502,658,397,286,488,1,1
1168,980,1073,444,929,279,218,991,505,493,360,908,276,651,446,533,976,907,440,835,593,550,741,395,690,348,289,491,0,1
1166,967,1118,499,920,292,212,999,512,556,372,945,226,738,257,535,882,906,481,834,601,611,741,498,682,444,288,489,0,1
1129,986,1035,372,925,283,207,1000,361,484,393,797,541,672,294,375,719,758,449,833,606,590,739,465,674,559,283,488,1,1
1168,981,1073,443,930,279,219,991,503,490,368,919,319,643,440,533,978,905,437,835,594,551,741,398,692,346,289,490,0,1
1168,980,1073,443,929,279,219,992,504,492,387,914,268,649,433,535,978,918,442,835,594,550,741,400,690,345,289,490,0,1
1186,969,1080,520,929,301,212,998,448,592,357,956,468,728,317,594,832,950,402,836,606,628,745,442,632,414,287,487,1,1
1083,945,1080,614,916,301,219,986,401,554,488,730,556,766,420,396,625,604,641,832,604,645,756,533,615,447,299,463,26,1
1055,960,1095,404,920,293,213,935,546,536,337,845,342,793,391,458,779,799,687,809,664,570,761,493,668,355,296,500,11,1
1099,943,1085,432,919,311,255,962,455,643,364,916,333,841,344,510,740,801,563,826,588,630,754,535,643,309,287,463,34,1
1107,959,1056,588,916,294,216,992,400,503,495,728,550,702,365,438,648,659,463,840,609,606,749,394,635,406,296,479,24,1
1170,966,1071,347,931,285,221,990,506,538,321,974,423,787,356,518,831,873,569,836,601,591,741,418,670,334,286,486,2,1
1168,981,1073,443,930,279,219,991,496,490,376,937,387,637,434,532,977,897,437,836,594,554,741,401,693,345,289,491,0,1
1166,944,1072,302,921,290,203,961,485,584,403,948,377,776,384,567,860,803,637,837,592,680,750,543,632,416,291,487,1,1
1088,940,1079,408,919,297,243,976,462,598,382,893,273,845,404,463,731,778,625,841,601,642,757,563,637,292,299,485,30,1
1123,984,1078,334,926,272,218,993,392,497,328,864,413,731,390,444,760,799,456,834,605,586,739,505,681,422,284,488,1,1
1059,945,1094,461,917,282,215,996,480,534,306,855,286,776,421,443,740,737,714,819,599,632,757,505,663,418,294,494,10,1
1175,975,1072,517,929,298,212,998,425,573,358,934,486,706,313,562,811,943,392,835,605,616,744,441,640,440,287,488,1,1
1095,847,1028,416,908,297,245,973,557,542,230,940,291,885,398,484,787,806,547,882,625,551,716,547,620,239,274,485,88,1
1129,934,1079,631,929,292,231,975,479,620,352,805,686,877,337,504,856,785,541,841,596,571,746,551,604,406,285,470,29,1
1150,966,1107,323,925,279,219,990,464,552,320,929,345,808,411,536,826,807,497,836,606,620,742,514,661,329,286,486,1,1
1076,939,1030,480,885,310,220,938,470,433,343,813,306,715,413,408,674,679,660,850,604,583,671,550,584,324,314,482,74,1
1130,945,1063,507,927,289,236,976,484,592,366,856,500,834,335,525,839,847,471,845,599,577,744,469,630,322,290,487,28,1
1097,948,1072,597,910,305,225,953,456,558,369,788,553,811,384,442,757,702,666,834,592,597,716,600,586,408,303,466,42,1
1076,947,1075,446,915,300,233,980,427,567,473,828,303,777,443,419,633,699,652,834,603,670,757,522,636,340,305,478,27,1
1156,979,1101,460,926,299,211,952,427,577,229,918,316,876,522,501,822,792,586,844,578,632,742,368,682,453,289,493,0,1
1074,938,1117,438,921,285,221,989,519,563,255,905,271,817,408,466,805,790,705,818,596,645,758,521,660,373,289,497,10,1
1167,980,1074,441,930,281,218,993,490,495,467,948,307,650,394,537,973,935,454,835,595,558,741,414,688,341,289,490,0,1
1167,976,1088,462,926,283,216,994,509,513,366,920,259,677,382,534,947,908,452,835,596,569,741,430,688,379,289,490,0,1
1157,981,1096,466,927,292,213,969,454,537,296,923,338,764,490,520,896,841,515,841,582,587,742,363,683,409,289,493,0,1
1147,958,1050,391,914,282,215,995,503,467,345,908,503,701,447,469,756,771,510,845,612,610,742,397,636,285,292,490,18,1
1172,980,1065,429,931,278,220,989,498,497,361,935,371,662,434,524,961,890,452,836,596,570,740,420,696,349,288,490,0,1
1166,971,1106,484,923,289,214,996,504,539,377,954,307,709,299,533,906,899,469,835,600,599,741,475,686,418,288,489,0,1
1166,970,1111,490,922,290,213,997,507,546,376,953,284,719,281,534,896,901,474,834,600,604,741,484,685,429,288,489,0,1
1168,981,1073,443,930,279,219,991,502,490,369,922,329,642,439,533,978,904,437,835,594,551,741,398,692,346,289,490,0,1
1168,981,1073,443,930,279,219,991,499,490,372,929,357,640,437,532,977,901,437,836,594,553,741,399,692,345,289,490,0,1
1145,943,1064,615,929,288,229,978,480,590,353,806,685,840,300,533,877,824,428,847,598,545,741,466,616,379,284,480,28,1
1187,964,1080,474,927,298,211,997,454,591,366,953,453,737,328,590,836,919,443,836,607,636,745,463,632,408,287,487,1,1
1168,979,1098,504,926,281,218,990,517,547,386,801,411,797,358,551,903,908,408,834,596,563,742,472,684,420,286,489,0,1
1158,950,1051,592,929,284,228,981,482,564,354,811,668,808,272,557,891,859,336,851,601,525,737,393,628,351,283,490,27,1
1127,961,1022,602,917,286,217,991,425,481,465,708,570,692,308,458,715,721,465,845,607,554,745,381,639,370,301,490,28,1
1188,957,1079,408,924,295,210,996,463,589,380,949,431,750,345,583,842,873,500,837,608,647,746,493,631,400,287,487,1,1
1186,960,1064,415,933,303,216,995,540,566,349,946,493,819,263,508,838,833,531,835,601,610,743,349,657,386,286,486,2,1
1075,951,1043,448,912,295,231,983,425,527,491,786,260,733,424,395,613,693,716,835,603,649,757,519,644,317,315,485,30,1
1183,975,1072,555,930,300,212,998,433,580,371,936,454,704,308,586,823,957,381,836,605,619,744,433,636,420,288,488,1,1
1110,929,1091,635,927,297,231,975,465,630,353,800,656,895,365,469,812,727,630,838,596,595,753,620,598,425,288,463,30,1
1182,958,1094,538,932,327,211,1005,558,612,362,851,536,911,154,491,834,713,349,831,604,648,745,292,638,453,286,484,2,1
1190,947,1079,316,920,289,208,994,476,587,398,943,401,767,368,575,850,810,581,837,611,663,746,535,629,388,287,486,1,1
1189,948,1080,306,919,286,209,993,485,581,404,920,398,778,379,570,859,800,585,837,609,656,746,540,635,387,287,486,1,1
1177,953,1067,289,919,284,207,995,448,561,405,912,417,742,369,529,822,784,587,837,611,652,744,545,639,422,286,487,1,1
1173,963,1085,513,931,320,210,1004,526,592,368,840,538,874,175,471,815,718,362,831,604,639,744,319,644,472,286,485,2,1
1168,983,1075,450,931,279,220,989,491,495,387,937,476,652,422,533,967,890,430,836,594,558,741,411,694,352,289,490,0,1
1148,976,1057,434,928,299,209,1002,433,532,382,816,539,761,242,417,761,740,411,832,605,612,741,401,661,521,284,487,1,1
1089,982,1051,315,920,274,206,994,517,462,440,846,371,671,468,418,693,706,585,830,612,600,728,457,651,252,269,486,3,1
1124,993,1020,438,913,289,212,959,407,429,374,810,350,673,462,439,732,768,584,847,588,634,744,487,647,310,296,489,16,1
1128,997,1036,424,928,271,216,996,394,484,367,849,437,707,421,430,743,762,624,839,614,651,745,408,608,313,303,498,2,1
1074,948,1074,451,915,300,231,981,422,562,481,820,306,768,445,414,622,687,651,834,604,672,757,517,637,345,305,477,27,1
1087,971,1090,483,930,307,193,866,442,580,265,943,292,867,519,514,843,828,679,841,527,669,754,370,668,542,300,493,0,1
1167,980,1079,457,929,280,218,992,498,510,470,892,299,699,385,544,957,942,441,835,595,555,741,429,685,358,288,490,0,1
1129,977,1117,342,928,274,225,989,451,531,281,918,330,818,425,512,809,816,441,835,604,594,740,496,678,312,285,487,1,1
1137,961,1086,299,930,285,228,987,504,511,246,986,549,774,336,501,832,803,557,843,603,593,753,513,611,359,287,490,9,1
1125,957,1054,592,920,291,219,988,427,522,449,753,593,736,333,478,729,725,417,844,606,578,745,391,632,389,292,482,25,1
1145,974,1042,305,921,277,207,997,374,503,403,847,479,670,353,434,753,778,534,835,609,612,741,531,663,506,284,488,1,1
973,965,1019,460,935,308,157,703,513,518,398,963,335,797,462,496,867,893,854,840,439,779,775,466,651,618,315,489,0,1
1113,974,1072,306,927,290,221,955,519,494,314,926,545,753,329,486,805,808,567,833,647,556,756,496,626,348,292,493,9,1
1158,949,1053,604,930,285,228,981,481,567,353,806,684,812,273,555,892,853,344,850,600,525,738,402,625,359,282,488,27,1
1167,973,1110,505,923,287,215,994,515,555,380,870,322,775,300,543,888,906,444,834,599,589,741,490,682,437,287,489,0,1
1128,980,1110,354,928,274,224,989,446,527,288,911,335,810,430,506,803,808,461,836,605,603,741,486,668,302,287,488,1,1
1083,1015,1010,429,911,298,204,916,412,405,447,732,358,652,417,416,689,757,610,833,645,584,751,491,660,317,303,493,15,1
1169,982,1083,479,929,278,219,989,514,521,379,817,390,745,415,547,940,909,406,834,594,547,741,434,687,383,287,490,0,1
1119,988,1056,329,925,271,214,995,360,479,354,835,458,685,371,407,733,790,465,834,605,581,738,510,682,481,283,488,1,1
1167,979,1074,441,929,280,218,994,497,495,448,929,252,654,405,537,975,937,453,835,595,554,741,409,687,342,289,490,0,1
1043,981,1072,383,918,299,207,901,556,502,412,797,399,755,364,449,755,808,663,804,713,521,762,473,673,340,301,501,11,1
1143,985,1044,417,926,284,209,998,362,508,380,856,514,652,325,449,746,856,437,834,606,594,740,480,663,517,284,488,1,1
1177,978,1056,410,933,276,222,986,492,506,351,954,436,689,426,512,938,871,473,836,599,596,740,450,701,352,288,489,0,1
1067,936,1115,446,920,284,220,989,510,564,260,891,270,819,426,459,783,766,719,817,596,638,758,515,662,395,291,496,10,1
1017,968,1031,447,935,287,185,828,504,536,424,907,357,694,432,469,781,784,687,832,514,674,764,471,637,434,295,499,0,1
1077,963,1076,446,918,285,213,1002,480,493,346,868,312,712,338,450,770,798,650,824,605,654,753,516,653,356,294,496,9,1
1115,999,1026,386,925,268,212,998,340,461,384,805,480,654,394,382,708,753,560,837,612,622,742,459,636,431,295,496,2,1
1134,963,1083,309,928,285,226,988,498,506,259,971,541,767,342,488,814,782,566,843,606,594,753,511,611,360,287,490,9,1
1113,926,1093,644,929,297,233,971,476,649,351,806,683,910,370,478,835,748,646,836,593,595,750,630,593,430,287,460,30,1
